,index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,toponym,closeness,target_toponym
170,138,48.0,山西省阳曲县,['山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362716,112.59149975175032,38.186747937047,盂,0.7129072281332561,盂
171,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,﻿邬县,0.0,﻿邬
172,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,祁县,0.0,祁
173,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,平陵县,0.0,平陵
174,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,梗阳县,0.0,梗阳
175,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,涂水,0.08028129422401092,涂水
176,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,马首,0.8566913341612188,马首
177,140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,盂,0.2825055235193783,盂
178,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,﻿邬县,0.0,﻿邬
179,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,祁县,0.0,祁
180,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,平陵县,0.0,平陵
181,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,梗阳县,0.0,梗阳
182,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,涂水,0.08028129422401092,涂水
183,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,马首,0.8566913341612188,马首
184,141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,盂,0.2825055235193783,盂
185,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,﻿邬县,0.015257853151728729,﻿邬
186,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,祁县,0.32182938761939706,祁
187,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,平陵县,0.5994676977538649,平陵
188,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,梗阳县,0.1658956356778391,梗阳
189,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,涂水,0.16853220709186245,涂水
190,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,马首,0.0,马首
191,142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,盂,0.0,盂
192,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,﻿邬县,0.0,﻿邬
193,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,祁县,0.0,祁
194,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,平陵县,0.0,平陵
195,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,梗阳县,0.0,梗阳
196,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,涂水,0.0,涂水
197,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,马首,0.0,马首
198,143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,盂,0.0,盂
199,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,﻿邬县,0.0,﻿邬
200,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,祁县,0.0,祁
201,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,平陵县,0.0,平陵
202,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,梗阳县,0.0,梗阳
203,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,涂水,0.08028129422401092,涂水
204,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,马首,0.8566913341612188,马首
205,145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,盂,0.2825055235193783,盂
206,146,49.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.990541375522,112.46115180583716,37.29864308675271,﻿铜鞮,0.0,﻿铜鞮
207,146,49.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.990541375522,112.46115180583716,37.29864308675271,平阳,0.006853221340318794,平阳
208,146,49.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.990541375522,112.46115180583716,37.29864308675271,杨,0.0,杨
209,147,49.0,晋,['晋'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,﻿铜鞮,0.0,﻿铜鞮
210,147,49.0,晋,['晋'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,平阳,0.0,平阳
211,147,49.0,晋,['晋'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,杨,0.0,杨
212,148,49.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115004,119.32349,31.44399,﻿铜鞮,0.0,﻿铜鞮
213,148,49.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115004,119.32349,31.44399,平阳,0.0,平阳
214,148,49.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115004,119.32349,31.44399,杨,0.0,杨
215,149,49.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287984,113.15269,37.82324,﻿铜鞮,0.0,﻿铜鞮
216,149,49.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287984,113.15269,37.82324,平阳,0.0,平阳
217,149,49.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287984,113.15269,37.82324,杨,0.0,杨
218,151,49.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999,﻿铜鞮,0.0,﻿铜鞮
219,151,49.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999,平阳,0.0,平阳
220,151,49.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999,杨,0.0,杨
221,152,49.0,山西省临汾市,['山西省临汾市'],,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (111.50247546238175 36.175299848053),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220136,111.50247546238177,36.175299848053,﻿铜鞮,0.0,﻿铜鞮
222,152,49.0,山西省临汾市,['山西省临汾市'],,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (111.50247546238175 36.175299848053),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220136,111.50247546238177,36.175299848053,平阳,0.829122271837009,平阳
223,152,49.0,山西省临汾市,['山西省临汾市'],,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (111.50247546238175 36.175299848053),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220136,111.50247546238177,36.175299848053,杨,0.6546428041920618,杨
224,153,49.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957432,27.66430014893216,﻿铜鞮,0.0,﻿铜鞮
225,153,49.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957432,27.66430014893216,平阳,0.0,平阳
226,153,49.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957432,27.66430014893216,杨,0.0,杨
227,155,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.992904519967674,112.73593130465468,34.94088929660458,﻿铜鞮,0.0,﻿铜鞮
228,155,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.992904519967674,112.73593130465468,34.94088929660458,平阳,0.039576463198651546,平阳
229,155,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.992904519967674,112.73593130465468,34.94088929660458,杨,0.0,杨
230,156,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,﻿铜鞮,0.0,﻿铜鞮
231,156,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,平阳,0.7156963464504903,平阳
232,156,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,杨,0.9850437838785544,杨
233,157,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,﻿铜鞮,0.7631453928582539,﻿铜鞮
234,157,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,平阳,0.06308746974864221,平阳
235,157,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,杨,0.0,杨
236,158,49.0,山西省洪洞县,['山西省洪洞县'],,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.66566625313695 36.3209393941835),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.66566625313696,36.3209393941835,﻿铜鞮,0.0,﻿铜鞮
237,158,49.0,山西省洪洞县,['山西省洪洞县'],,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.66566625313695 36.3209393941835),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.66566625313696,36.3209393941835,平阳,0.7002723636544647,平阳
238,158,49.0,山西省洪洞县,['山西省洪洞县'],,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.66566625313695 36.3209393941835),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.66566625313696,36.3209393941835,杨,0.84636271439278,杨
239,159,50.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115004,119.32349,31.44399,邯郸,0.0,邯郸
240,160,50.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287984,113.15269,37.82324,邯郸,0.004175403540698119,邯郸
241,163,50.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486332,113.14046,35.03095,邯郸,0.0,邯郸
242,164,50.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
243,165,50.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
244,166,50.0,邯郸市,['邯郸市'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
245,168,50.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957432,27.66430014893216,邯郸,0.0,邯郸
246,169,50.0,晋国县,['晋国县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
247,170,50.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
248,171,51.0,山西省河津县,['山西省河津县'],,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.70564203530034 35.642255328990515),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843804,110.70564203530034,35.642255328990515,﻿原县,0.0,﻿原
249,172,51.0,河南省济源市,['河南省济源市'],,"[['河南', '济源']]",[{'county': 419001}],County,[],modern,POINT (112.41414086306557 35.08520072616106),['河南省'],['省直辖县级行政单位'],['济源市'],[],[],[],[],[],[],[],66.04869360111029,0.9869126748839832,112.41414086306555,35.08520072616106,﻿原县,0.8302102066284296,﻿原
250,173,51.0,河南省济原市,['河南省济原市'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524788,33.871153246001654,﻿原县,0.0,﻿原
251,175,52.0,河南省洛阳市,['河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861928,111.87842175433916,34.32697013404825,﻿甘县,0.8695405536052645,﻿甘
252,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,﻿上邽县,0.9467839650780505,﻿上邽
253,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,冀县,0.9999999999999996,冀
254,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,杜县,0.0,杜
255,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,郑县,0.0,郑
256,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,下邽,0.0,下邽
257,177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,虢,0.0,虢
