index,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
89,53.0,冀县,今甘肃省甘谷县,['今甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.798646697617116
90,53.0,杜县,今陕西省西安市南,['今陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.79648899959574,0.9598165620057043,108.37655211009269,33.90806790964804
91,53.0,郑县,今陕西省华县,['今陕西省华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],[],[],[],[],[],[],[],51.392880013898036,0.9898166747482947,109.79253308275264,34.415757407111215
92,53.0,下邽县,今陕西省渭南市北,['今陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],[],[],[],[],[],[],[],197.4939403291829,0.9608672440799373,110.00115251300494,35.400639776140196
93,53.0,虢县,今陕西省宝鸡县西,['今陕西省宝鸡县西'],西,"[['陕西', '宝鸡']]",[{'prefecture': 6103}],Prefecture,[],modern,POINT (106.94613373891386 34.33615837434442),['陕西省'],['宝鸡市'],['NA'],[],[],[],[],[],[],[],192.54875534926427,0.961847115748284,106.94613373891386,34.33615837434442
94,54.0,棠县,山东省平度市东南,['山东省平度市东南'],东南,"[['山东', '平度']]",[{'county': 370283}],County,[],modern,POINT (120.10953551148197 36.666384138213765),['山东省'],['青岛市'],['平度市'],[],[],[],[],[],[],[],75.75054554160563,0.9849902857548424,120.10953551148197,36.666384138213765
95,54.0,临菑,齐国五都之一,['齐国五都之一'],,[['齐国']],[{'LEV2': 'hvd_112333'}],['国'],[],historic,POINT (118.28753 36.8096),[],[],[],[],['齐国'],['西汉'],[],[],[-164.0],[-128.0],0.0011097407736033226,0.9999997801086212,118.28753,36.8096
96,55.0,朱方,江苏省镇江市东南,['江苏省镇江市东南'],东南,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.62245573671458 31.889315970181663),['江苏省'],['镇江市'],['NA'],[],[],[],[],[],[],[],96.770665316033,0.9808252201575279,119.62245573671458,31.889315970181663
97,55.0,卑梁,安徽省天长市西北,['安徽省天长市西北'],西北,"[['安徽', '天长']]",[{'county': 341181}],County,[],modern,POINT (118.8655749544128 32.823934315023585),['安徽省'],['滁州市'],['天长市'],[],[],[],[],[],[],[],60.458019706443736,0.9880204479963327,118.8655749544128,32.823934315023585
98,57.0,阳翟,河南禹州市,['河南禹州市'],,"[['河南', '禹州']]",[{'county': 411081}],County,[],modern,POINT (113.35143618723392 34.20804183504339),['河南省'],['许昌市'],['禹州市'],[],[],[],[],[],[],[],55.97553144079654,0.9889086378765981,113.35143618723392,34.20804183504339
99,58.0,临淄,今山东省淄博市临淄北,['今山东省淄博市临淄北'],北,"[['山东', '淄博', '临淄']]",[{'county': 370305}],County,[],modern,POINT (118.33493738075714 36.92475525528664),['山东省'],['淄博市'],['临淄区'],[],[],[],[],[],[],[],43.10172805111866,0.9914595384509217,118.33493738075714,36.92475525528664
100,58.0,薄姑,今山东省博兴县,['今山东省博兴县'],,"[['山东', '博兴']]",[{'county': 371625}],County,[],modern,POINT (118.23400008749486 37.1945877552475),['山东省'],['滨州市'],['博兴县'],[],[],[],[],[],[],[],48.636796147408944,0.99036278343934,118.23400008749486,37.1945877552475
101,59.0,高唐,今山东省高唐县东,['今山东省高唐县东'],东,"[['山东', '高唐']]",[{'county': 371526}],County,[],modern,POINT (116.33732372305903 36.84298649357507),['山东省'],['聊城市'],['高唐县'],[],[],[],[],[],[],[],45.36134352403315,0.9910118032919221,116.33732372305903,36.84298649357507
102,60.0,安平,山东省淄博市东北,['山东省淄博市东北'],东北,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (118.2691054737019 36.85991483250163),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,118.2691054737019,36.85991483250163
103,60.0,酅邑,山东省淄博市东北,['山东省淄博市东北'],东北,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (118.2691054737019 36.85991483250163),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,118.2691054737019,36.85991483250163
104,61.0,阿县,山东省,['山东省'],,[['山东']],[{'province': 37}],Province,[],modern,POINT (118.03798026089345 36.30292373832849),['山东省'],['NA'],['NA'],[],[],[],[],[],[],[],756.1848360111093,0.8501645338142928,118.03798026089345,36.30292373832849
105,61.0,甄城县,山东省甄城县北,['山东省甄城县北'],北,[['山东']],[{'LEV3': 'hvd_25010'}],['省'],[],historic,POINT (117.00149 36.65013),['山西省'],['阳泉市'],['城区'],[],[],['山东'],[],[],[1820.0],[1820.0],0.15393262892264806,0.9999694987705156,117.00149,36.65013
106,62.0,即墨,山东省平度市东南,['山东省平度市东南'],东南,"[['山东', '平度']]",[{'county': 370283}],County,[],modern,POINT (120.10953551148197 36.666384138213765),['山东省'],['青岛市'],['平度市'],[],[],[],[],[],[],[],75.75054554160563,0.9849902857548424,120.10953551148197,36.666384138213765
107,62.0,阿,山东省阳谷县东北阿城镇,['山东省阳谷县东北阿城镇'],,"[['阿城镇', '阳谷', '山东']]",[{'LEV1': 'hvd_143132'}],['村镇'],[],historic,POINT (116.0479 36.16158),['山东省'],['聊城市'],['阳谷县'],['阿城镇'],['阳谷县'],['兖州府'],['山东'],[],[1911],[1911],0.0014285957732565852,0.9999997169285821,116.0479,36.16158
108,63.0,南武城,山东省平邑县东南故县,['山东省平邑县东南故县'],,"[['山东', '平邑']]",[{'county': 371326}],County,[],modern,POINT (117.69571212322336 35.43307694006579),['山东省'],['临沂市'],['平邑县'],[],[],[],[],[],[],[],65.66592939484343,0.9869885183161098,117.69571212322336,35.43307694006579
109,64.0,薛,山东省滕州市南,['山东省滕州市南'],南,"[['山东', '滕州']]",[{'county': 370481}],County,[],modern,POINT (117.18857537588664 34.957232410003584),['山东省'],['枣庄市'],['滕州市'],[],[],[],[],[],[],[],56.844375820805574,0.9887364793030301,117.18857537588664,34.957232410003584
110,66.0,蒙,河南省商丘市东北,['河南省商丘市东北'],东北,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (115.94129939141018 34.46248224368045),['河南省'],['商丘市'],['NA'],[],[],[],[],[],[],[],188.62004939825798,0.9626255755370055,115.94129939141018,34.46248224368045
111,67.0,昌城,山东省淄博市东南昌城,['山东省淄博市东南昌城'],,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (117.97021332650442 36.600497675699785),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,117.97021332650442,36.600497675699785
112,67.0,昌国,山东省淄博市东南昌城,['山东省淄博市东南昌城'],,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (117.97021332650442 36.600497675699785),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,117.97021332650442,36.600497675699785
113,68.0,聊城,山东省聊城市西北,['山东省聊城市西北'],西北,"[['山东', '聊城']]",[{'prefecture': 3715}],Prefecture,[],modern,POINT (115.67934270139241 36.72552756576119),['山东省'],['聊城市'],['NA'],[],[],[],[],[],[],[],163.68846004765427,0.9675656855936999,115.67934270139241,36.72552756576119
114,70.0,夜邑,山东省莱州市,['山东省莱州市'],,"[['山东', '莱州']]",[{'county': 370683}],County,[],modern,POINT (120.09115158114481 37.237674681837504),['山东省'],['烟台市'],['莱州市'],[],[],[],[],[],[],[],70.68717372338587,0.9859935757452323,120.09115158114481,37.237674681837504
115,71.0,盖大夫,山东省沂源县东南,['山东省沂源县东南'],东南,"[['山东', '沂源']]",[{'county': 370323}],County,[],modern,POINT (118.34226760773868 36.068079813885504),['山东省'],['淄博市'],['沂源县'],[],[],[],[],[],[],[],57.289507437673706,0.9886482779795557,118.34226760773868,36.068079813885504
116,72.0,平陆都,山东省汶上县北,['山东省汶上县北'],北,"[['山东', '汶上']]",[{'county': 370830}],County,[],modern,POINT (116.59036192116336 35.83594935953927),['山东省'],['济宁市'],['汶上县'],[],[],[],[],[],[],[],52.95605999459628,0.9895069359252107,116.59036192116336,35.83594935953927
117,73.0,平陵县,山东省济南市历城区,['山东省济南市历城区'],,"[['山东', '济南', '历城']]",[{'county': 370112}],County,[],modern,POINT (117.26419499342173 36.60683837397319),['山东省'],['济南市'],['历城区'],[],[],[],[],[],[],[],64.03915346442977,0.9873108584614094,117.26419499342173,36.60683837397319
118,75.0,安阳之（法）化,山东阳谷东北,['山东阳谷东北'],东北,"[['山东', '阳谷']]",[{'county': 371521}],County,[],modern,POINT (115.97405502340088 36.23617323228588),['山东省'],['聊城市'],['阳谷县'],[],[],[],[],[],[],[],51.794646029406515,0.9897370661719725,115.97405502340088,36.23617323228588
119,76.0,阳都,山东省沂水县,['山东省沂水县'],,"[['山东', '沂水']]",[{'county': 371323}],County,[],modern,POINT (118.4998252027747 35.896948852100344),['山东省'],['临沂市'],['沂水县'],[],[],[],[],[],[],[],81.5609999286575,0.9838389638817046,118.4998252027747,35.896948852100344
120,76.0,高密,山东省高密市,['山东省高密市'],,"[['山东', '高密']]",[{'county': 370785}],County,[],modern,POINT (119.70412526659143 36.4209547819697),['山东省'],['潍坊市'],['高密市'],[],[],[],[],[],[],[],60.890868630820435,0.9879346804468087,119.70412526659143,36.4209547819697
121,76.0,平阿,山东省平阿县,['山东省平阿县'],,[['山东']],[{'province': 37}],Province,[],modern,POINT (118.03798026089345 36.30292373832849),['山东省'],['NA'],['NA'],[],[],[],[],[],[],[],756.1848360111093,0.8501645338142928,118.03798026089345,36.30292373832849
122,76.0,平陆,山东省平陆县,['山东省平陆县'],,"[['平陆'], ['山东']]","[{'county': 140829}, {'province': 37}]",Province,['Multiple Matches'],modern,POINT (114.690161845962 35.61627769871727),"['山东省', '山西省']","['运城市', 'NA']","['NA', '平陆县']",[],[],[],[],[],[],[],756.1848360111093,0.8501645338142928,114.690161845962,35.61627769871727
123,77.0,平阳,今山西省临汾市西南,['今山西省临汾市西南'],西南,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (110.95969003614391 35.8697002512513),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220137,110.95969003614391,35.8697002512513
124,78.0,杨氏县,今山西省洪洞县东南,['今山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.146826818544554,0.9880821098139355,111.76672382011358,36.20860499514204
125,78.0,长子,今山西省长子县西南,['今山西省长子县西南'],西南,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.73650880783453 36.037037708848246),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.73650880783453,36.037037708848246
126,79.0,铜鞮,山西省沁县南,['山西省沁县南'],南,"[['山西', '沁']]",[{'county': 140430}],County,[],modern,POINT (112.61813237788624 36.57589974482548),['山西省'],['长治市'],['沁县'],[],[],[],[],[],[],[],61.43167987551398,0.9878275205288782,112.61813237788624,36.57589974482548
127,80.0,屯留,今山西省屯留县南,['今山西省屯留县南'],南,"[['山西', '屯留']]",[{'county': 140405}],County,[],modern,POINT (112.76587678224547 36.27309000567509),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688605,112.76587678224547,36.27309000567509
128,81.0,京本春秋郑邑,今河南省荥阳市东南,['今河南省荥阳市东南'],东南,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.42713048062978 34.695882459958945),['河南省'],['郑州市'],['荥阳市'],[],[],[],[],[],[],[],45.427602023806365,0.990998674394423,113.42713048062978,34.695882459958945
129,81.0,京县,今河南省荥阳市东南,['今河南省荥阳市东南'],东南,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.42713048062978 34.695882459958945),['河南省'],['郑州市'],['荥阳市'],[],[],[],[],[],[],[],45.427602023806365,0.990998674394423,113.42713048062978,34.695882459958945
130,83.0,邢丘,今河南省温县东平皋故城,['今河南省温县东平皋故城'],,"[['平皋', '温县', '河南']]",[{'LEV1': 'hvd_149112'}],['村镇'],[],historic,POINT (113.18154 34.95222),['河南省'],['焦作市'],['温县'],['平皋'],['温县'],['怀庆府'],['河南'],[],[1911],[1911],0.10102879560751483,0.9999799814860506,113.18154,34.95222
131,84.0,卢氏县,河南省卢氏县一带,['河南省卢氏县一带'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885
132,85.0,新城,今河南省伊川县西南,['今河南省伊川县西南'],西南,"[['河南', '伊川']]",[{'county': 410329}],County,[],modern,POINT (112.29911588403783 34.31849099148184),['河南省'],['洛阳市'],['伊川县'],[],[],[],[],[],[],[],53.198166794932476,0.9894589632820584,112.29911588403783,34.31849099148184
133,86.0,路,山西省潞城县东北,['山西省潞城县东北'],东北,"[['山西', '潞城']]",[{'county': 140406}],County,[],modern,POINT (113.31552966168692 36.42392405047477),['山西省'],['长治市'],['潞城区'],[],[],[],[],[],[],[],42.44207845751627,0.9915902457855174,113.31552966168692,36.42392405047477
134,86.0,涉,河北省涉县西北,['河北省涉县西北'],西北,"[['河北', '涉']]",[{'county': 130426}],County,[],modern,POINT (113.63040281653161 36.68555202916863),['河北省'],['邯郸市'],['涉县'],[],[],[],[],[],[],[],62.63587666225939,0.9875889130108102,113.63040281653161,36.68555202916863
135,86.0,端氏,山西省沁水县东,['山西省沁水县东'],东,"[['山西', '沁水']]",[{'county': 140521}],County,[],modern,POINT (112.53505901783956 35.79707011165995),['山西省'],['晋城市'],['沁水县'],[],[],[],[],[],[],[],95.54393548189063,0.9810682925226817,112.53505901783956,35.79707011165995
136,87.0,修鱼县,今河南原武县东,['今河南原武县东'],东,"[['原武', '河南']]",[{'LEV1': 'hvd_558'}],['县'],[],historic,POINT (113.78942 34.99455),['河南省'],['NA'],['NA'],['原武县'],['怀庆府'],['河南'],[],[],[1820],[1820],4.93058165277314,0.9990230219315068,113.78942,34.99455
137,88.0,宜阳,今河南省宜阳县西,['今河南省宜阳县西'],西,"[['河南', '宜阳']]",[{'county': 410327}],County,[],modern,POINT (111.90287371157324 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,111.90287371157324,34.493351038567894
138,90.0,皋落,山西垣曲县东南,['山西垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],[],[],[],[],[],[],[],55.8526680635654,0.988932982839004,111.95547897846053,35.17075479973811
139,92.0,洱阳,汝阳（在今河南商水县附近）,['汝阳（在今河南商水县附近）'],,"[['河南', '汝阳'], ['河南', '商水']]","[{'county': 410326}, {'county': 411623}]",County,['Multiple Matches'],modern,POINT (113.4863876710892 33.79033899412565),['河南省'],"['洛阳市', '周口市']","['商水县', '汝阳县']",[],[],[],[],[],[],[],65.05481495279543,0.9871096085746768,113.4863876710892,33.79033899412565
140,93.0,野王,河南省沁阳市,['河南省沁阳市'],,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.85669844553732 35.14110672107772),['河南省'],['焦作市'],['沁阳市'],[],[],[],[],[],[],[],36.01866515826829,0.99286302339274,112.85669844553732,35.14110672107772
141,95.0,纶氏,河南登封县西南,['河南登封县西南'],西南,"[['河南', '登封']]",[{'county': 410185}],County,[],modern,POINT (112.891039664918 34.36013385793426),['河南省'],['郑州市'],['登封市'],[],[],[],[],[],[],[],55.44965752429871,0.9890128380134973,112.891039664918,34.36013385793426
142,96.0,阳翟,今河南省禹州市,['今河南省禹州市'],,"[['河南', '禹州']]",[{'county': 411081}],County,[],modern,POINT (113.35143618723392 34.20804183504339),['河南省'],['许昌市'],['禹州市'],[],[],[],[],[],[],[],55.97553144079654,0.9889086378765981,113.35143618723392,34.20804183504339
143,97.0,阳人县,河南汝州市西,['河南汝州市西'],西,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.70565219216941 34.1422310702784),['河南省'],['平顶山市'],['汝州市'],[],[],[],[],[],[],[],57.184412763632416,0.9886691021335571,112.70565219216941,34.1422310702784
144,99.0,格氏县,今河南荣阳北,['今河南荣阳北'],北,[['河南']],[{'LEV3': 'hvd_25004'}],['省'],[],historic,POINT (114.34333 34.78548),['四川省'],['自贡市'],['荣县'],[],[],['河南'],[],[],[1820.0],[1820.0],8.801196752808401,0.9982560726483151,114.34333,34.78548
145,100.0,盂,山西省阳曲县东北,['山西省阳曲县东北'],东北,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.93120833021128 38.279632932372),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362715,112.93120833021128,38.279632932372
146,100.0,平陵,山西省文水县东北,['山西省文水县东北'],东北,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.02085390132206 37.501287527895926),['山西省'],['吕梁市'],['文水县'],[],[],[],[],[],[],[],70.54339100875903,0.9860220658035481,112.02085390132206,37.501287527895926
147,100.0,大陵,山西省文水县东北,['山西省文水县东北'],东北,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.02085390132206 37.501287527895926),['山西省'],['吕梁市'],['文水县'],[],[],[],[],[],[],[],70.54339100875903,0.9860220658035481,112.02085390132206,37.501287527895926
148,101.0,梗阳,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702733,37.61975373872302
149,102.0,邬,山西省介休市东北,['山西省介休市东北'],东北,"[['山西', '介休']]",[{'county': 140781}],County,[],modern,POINT (112.07433048751864 37.0744554990241),['山西省'],['晋中市'],['介休市'],[],[],[],[],[],[],[],40.88995184656126,0.9918977944207934,112.07433048751864,37.0744554990241
150,103.0,涂水,山西省榆次市西南,['山西省榆次市西南'],西南,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.71080729830437 37.580962019394775),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.71080729830437,37.580962019394775
151,104.0,邯郸,今河北省邯郸市,['今河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
152,105.0,祁县,今山西省祁县东南,['今山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.9992380084894879,112.3153,37.35382
153,106.0,中牟,河南省鹤壁市西,['河南省鹤壁市西'],西,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.17099681983701 35.748493488758115),['河南省'],['鹤壁市'],['NA'],[],[],[],[],[],[],[],70.3806233928675,0.9860543176558012,114.17099681983701,35.748493488758115
154,107.0,晋阳,今山西省太原市西南,['今山西省太原市西南'],西南,"[['山西', '太原']]",[{'prefecture': 1401}],Prefecture,[],modern,POINT (112.23326042897403 37.68957885305545),['山西省'],['太原市'],['NA'],[],[],[],[],[],[],[],150.18954879848383,0.9702404491749009,112.23326042897403,37.68957885305545
155,108.0,泫氏,山西省高平市,['山西省高平市'],,"[['山西', '高平']]",[{'county': 140581}],County,[],modern,POINT (112.90838004946175 35.82144933697499),['山西省'],['晋城市'],['高平市'],[],[],[],[],[],[],[],44.0610721036776,0.9912694476735056,112.90838004946175,35.82144933697499
156,109.0,平邑,山西省大同县东,['山西省大同县东'],东,"[['山西', '大同']]",[{'prefecture': 1402}],Prefecture,[],modern,POINT (113.91355460955305 39.89883588503277),['山西省'],['大同市'],['NA'],[],[],[],[],[],[],[],191.8953336559239,0.9619765890455191,113.91355460955305,39.89883588503277
157,111.0,番吾,今河北省平山县东南,['今河北省平山县东南'],东南,"[['河北', '平山']]",[{'county': 130131}],County,[],modern,POINT (114.03488238466727 38.315971981912384),['河北省'],['石家庄市'],['平山县'],[],[],[],[],[],[],[],74.58545792593993,0.9852211439230137,114.03488238466727,38.315971981912384
158,115.0,榆次,今山西省榆次市,['今山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
159,116.0,蔺县,今山西省离石县西,['今山西省离石县西'],西,"[['山西', '离石']]",[{'county': 141102}],County,[],modern,POINT (111.16440600917059 37.58621469802759),['山西省'],['吕梁市'],['离石区'],[],[],[],[],[],[],[],64.08513553599369,0.9873017472695409,111.16440600917059,37.58621469802759
160,118.0,鄗,河北省柏乡县北,['河北省柏乡县北'],北,"[['河北', '柏乡']]",[{'county': 130524}],County,[],modern,POINT (114.72275114359101 37.59527286626825),['河北省'],['邢台市'],['柏乡县'],[],[],[],[],[],[],[],25.39233257746842,0.994968595232143,114.72275114359101,37.59527286626825
161,120.0,代郡,今河北省蔚县东北代王城,['今河北省蔚县东北代王城'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],[],[],[],[],[],[],[],77.82585651717226,0.9845790699082715,114.61045190069535,39.892225568658716
162,120.0,代县,今河北省蔚县东北代王城,['今河北省蔚县东北代王城'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],[],[],[],[],[],[],[],77.82585651717226,0.9845790699082715,114.61045190069535,39.892225568658716
163,122.0,石邑,今河北省获鹿县东南,['今河北省获鹿县东南'],东南,"[['河北', '获鹿']]",[{'county': 130110}],County,[],modern,POINT (114.41174983454458 37.95967940322291),['河北省'],['石家庄市'],['鹿泉区'],[],[],[],[],[],[],[],40.98093583700995,0.9918797662509927,114.41174983454458,37.95967940322291
164,123.0,云中,内蒙古自治区托克托县东北,['内蒙古自治区托克托县东北'],东北,"[['内蒙古', '托克托']]",[{'county': 150122}],County,[],modern,POINT (111.39971247209442 40.446017266527306),['内蒙古自治区'],['呼和浩特市'],['托克托县'],[],[],[],[],[],[],[],57.38170765381282,0.9886300088187504,111.39971247209442,40.446017266527306
165,124.0,善无,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911545,112.41846099600633,39.85267986191653
166,124.0,雁门郡,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911545,112.41846099600633,39.85267986191653
167,126.0,南行唐,河北省行唐县东北,['河北省行唐县东北'],东北,"[['河北', '行唐']]",[{'county': 130125}],County,[],modern,POINT (114.49322173591435 38.63932089106895),['河北省'],['石家庄市'],['行唐县'],[],[],[],[],[],[],[],51.66138735744993,0.9897634709268487,114.49322173591435,38.63932089106895
168,127.0,兹氏县,今山西省汾阳南,['今山西省汾阳南'],南,"[['山西', '汾阳']]",[{'county': 141182}],County,[],modern,POINT (111.7458049313197 37.243195012916445),['山西省'],['吕梁市'],['汾阳市'],[],[],[],[],[],[],[],52.983199822298346,0.9895015582601977,111.7458049313197,37.243195012916445
169,128.0,防陵,河南安阳西南,['河南安阳西南'],西南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91782422078211 35.77153853379669),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91782422078211,35.77153853379669
170,128.0,安阳,河南安阳,['河南安阳'],,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
171,131.0,武垣县,河北省肃宁县东南,['河北省肃宁县东南'],东南,"[['河北', '肃宁']]",[{'county': 130926}],County,[],modern,POINT (115.96564043013896 38.35780706157759),['河北省'],['沧州市'],['肃宁县'],[],[],[],[],[],[],[],31.251438643238473,0.9938076331935135,115.96564043013896,38.35780706157759
172,132.0,元氏,今河北省元氏县西北,['今河北省元氏县西北'],西北,"[['河北', '元氏']]",[{'county': 130132}],County,[],modern,POINT (114.31931924460764 37.862395235119365),['河北省'],['石家庄市'],['元氏县'],[],[],[],[],[],[],[],44.294888556652026,0.991223117734627,114.31931924460764,37.862395235119365
173,132.0,上原县,疑近元氏,['疑近元氏'],,[['元氏']],[{'county': 130132}],County,[],modern,POINT (114.40973340753749 37.79201864352964),['河北省'],['石家庄市'],['元氏县'],[],[],[],[],[],[],[],44.294888556652026,0.991223117734627,114.40973340753749,37.79201864352964
174,133.0,邢县,河北邢台,['河北邢台'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],[],[],[],[],[],[],[],184.84268165651525,0.963374048171718,114.78086583070218,37.27875526653931
175,134.0,新城县,山西省朔州南,['山西省朔州南'],南,"[['山西', '朔州']]",[{'prefecture': 1406}],Prefecture,[],modern,POINT (112.7577333418269 39.3625088603206),['山西省'],['朔州市'],['NA'],[],[],[],[],[],[],[],148.90751474609672,0.9704944798837402,112.7577333418269,39.3625088603206
176,135.0,狼孟县,今山西省阳曲县,['今山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362715,112.59149975175032,38.186747937047
177,138.0,柏人,今河北省隆尧县西,['今河北省隆尧县西'],西,"[['河北', '隆尧']]",[{'county': 130525}],County,[],modern,POINT (114.67569049505056 37.38107330666618),['河北省'],['邢台市'],['隆尧县'],[],[],[],[],[],[],[],45.58473877045055,0.9909675382798554,114.67569049505056,37.38107330666618
178,140.0,平原津令,山东省平原县南,['山东省平原县南'],南,"[['山东', '平原']]",[{'county': 371426}],County,[],modern,POINT (116.40304329278604 37.04535351505217),['山东省'],['德州市'],['平原县'],[],[],[],[],[],[],[],47.298668948219486,0.9906279288153885,116.40304329278604,37.04535351505217
