,index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,toponym,closeness,target_toponym
368,280,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.992904519967674,112.73593130465468,34.94088929660458,杨,0.0,杨
369,281,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,﻿铜鞮,0.0,﻿铜鞮
370,281,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,平阳,0.7156963464504903,平阳
371,281,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731296,111.71672,36.22077,杨,0.9850437838785544,杨
372,282,49.0,山西省洪洞县东南,['山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.76672382011358,36.20860499514204,﻿铜鞮,0.0,﻿铜鞮
373,282,49.0,山西省洪洞县东南,['山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.76672382011358,36.20860499514204,平阳,0.6940223677832107,平阳
374,282,49.0,山西省洪洞县东南,['山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.14682681854456,0.9880821098139356,111.76672382011358,36.20860499514204,杨,0.9999999999999976,杨
375,283,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,﻿铜鞮,0.7631453928582539,﻿铜鞮
376,283,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,平阳,0.06308746974864221,平阳
377,283,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908212,112.83392,36.53371,杨,0.0,杨
378,284,50.0,晋地,['晋地'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
379,285,50.0,任,['任'],,[['任']],[{'county': 130505}],County,[],modern,POINT (114.75223631167529 37.182249419035415),['河北省'],['邢台市'],['任泽区'],[],[],[],[],[],[],[],31.617705783454237,0.9937350585991958,114.75223631167528,37.182249419035415,邯郸,0.655437685083627,邯郸
380,286,50.0,温,['温'],,[['温']],[{'county': 410825}],County,[],modern,POINT (113.04985216390031 34.95060243994841),['河南省'],['焦作市'],['温县'],[],[],[],[],[],[],[],33.72644377717547,0.9933172193021008,113.04985216390033,34.95060243994841,邯郸,0.0,邯郸
381,290,50.0,河北省邯郸市,['河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
382,291,50.0,绛,['绛'],,[['绛']],[{'county': 140826}],County,[],modern,POINT (111.60550147009933 35.516967655156655),['山西省'],['运城市'],['绛县'],[],[],[],[],[],[],[],44.90163885464195,0.991102892216436,111.60550147009933,35.516967655156655,邯郸,0.0,邯郸
383,294,50.0,卫侯伐邯郸,['卫侯伐邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
384,296,50.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486332,113.14046,35.03095,邯郸,0.0,邯郸
385,297,50.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
386,298,50.0,邯郸县,['邯郸县'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
387,300,50.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.990541375522,112.46115180583716,37.29864308675271,邯郸,0.0,邯郸
388,301,50.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115004,119.32349,31.44399,邯郸,0.0,邯郸
389,302,50.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287984,113.15269,37.82324,邯郸,0.004175403540698119,邯郸
390,303,50.0,晋阳,['晋阳'],,[['晋阳']],[{'LEV1': 'hvd_41237'}],['县'],[],historic,POINT (116.96777 30.34839),['河北省'],['石家庄市'],['晋州市'],['晋阳县'],['太原郡'],['江州'],['东晋'],[],[536],[588],1.62198648770979,0.9996786088665638,116.96777,30.34839,邯郸,0.0,邯郸
391,304,50.0,晋应,['晋应'],,"[['应'], ['晋']]","[{'county': 140622}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.17262616946549 38.751745846693936),"['山西省', '河北省']","['朔州市', '石家庄市']","['晋州市', '应县']",[],[],[],[],[],[],[],56.56322710024008,0.9887921879705508,114.17262616946547,38.751745846693936,邯郸,0.0,邯郸
392,305,50.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957432,27.66430014893216,邯郸,0.0,邯郸
393,306,50.0,晋国县,['晋国县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
394,307,50.0,中牟,['中牟'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306,邯郸,0.0,邯郸
395,308,50.0,杨氏,['杨氏'],,[['杨氏']],[{'LEV1': 'hvd_87171'}],['县'],[],historic,POINT (114.9154 37.62109),[],[],[],['杨氏县'],['巨鹿郡'],['秦'],[],[],[-221],[13],3.799009159711933,0.9992472391915554,114.9154,37.62109,邯郸,0.2519589626628456,邯郸
396,309,50.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,邯郸,0.9999999999999991,邯郸
397,313,50.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,邯郸,0.02606024115038147,邯郸
398,315,50.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313716,114.9310194064138,36.2500108803376,邯郸,0.813935817064787,邯郸
399,316,50.0,赵氏邑,['赵氏邑'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,邯郸,0.15395556804063598,邯郸
400,317,51.0,山西省河津县,['山西省河津县'],,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.70564203530034 35.642255328990515),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843804,110.70564203530034,35.642255328990515,﻿原县,0.0,﻿原
401,318,51.0,河南省济原市,['河南省济原市'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524788,33.871153246001654,﻿原县,0.0,﻿原
402,320,52.0,河南省洛阳市南,['河南省洛阳市南'],南,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.88502779612631 33.936568536157154),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861928,111.88502779612632,33.936568536157154,﻿甘县,1.0,﻿甘
403,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,﻿上邽县,0.0,﻿上邽
404,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,冀县,0.0,冀
405,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,杜县,0.0,杜
406,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,郑县,0.0,郑
407,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,下邽,0.12706371487071566,下邽
408,323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,虢,0.0,虢
409,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,﻿上邽县,0.0,﻿上邽
410,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,冀县,0.0,冀
411,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,杜县,0.0,杜
412,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,郑县,0.0,郑
413,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,下邽,0.0,下邽
414,326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766,虢,0.0,虢
415,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,﻿上邽县,0.0,﻿上邽
416,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,冀县,0.0,冀
417,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,杜县,0.0,杜
418,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,郑县,0.0,郑
419,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,下邽,0.8584044548738041,下邽
420,327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006113,35.651506422327515,虢,0.0,虢
421,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,﻿上邽县,0.0,﻿上邽
422,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,冀县,0.0,冀
423,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,杜县,0.0,杜
424,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,郑县,0.0,郑
425,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,下邽,0.12706371487071566,下邽
426,329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219,虢,0.0,虢
427,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,﻿上邽县,0.9786218457107965,﻿上邽
428,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,冀县,0.9214343706393102,冀
429,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,杜县,0.0,杜
430,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,郑县,0.0,郑
431,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,下邽,0.0,下邽
432,330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182368,105.38878,34.73837,虢,0.0,虢
433,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,﻿上邽县,0.9467839650780505,﻿上邽
434,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,冀县,0.9999999999999996,冀
435,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,杜县,0.0,杜
436,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,郑县,0.0,郑
437,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,下邽,0.0,下邽
438,332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.79864669761712,虢,0.0,虢
439,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,﻿上邽县,0.0,﻿上邽
440,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,冀县,0.0,冀
441,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,杜县,0.0,杜
442,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,郑县,0.0,郑
443,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,下邽,0.0,下邽
444,333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,虢,0.0,虢
445,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,﻿上邽县,0.05101762725681658,﻿上邽
446,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,冀县,0.0,冀
447,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,杜县,0.0,杜
448,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,郑县,0.0,郑
449,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,下邽,0.0,下邽
450,334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984,虢,0.03309489129312737,虢
451,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,﻿上邽县,0.0,﻿上邽
452,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,冀县,0.0,冀
453,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,杜县,0.0,杜
454,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,郑县,0.0,郑
455,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,下邽,0.0,下邽
456,335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.989465132206,99.50836955615424,22.68596839337485,虢,0.0,虢
457,338,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361056,108.92208,34.1845,﻿上邽县,0.0,﻿上邽
458,338,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361056,108.92208,34.1845,冀县,0.0,冀
459,338,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361056,108.92208,34.1845,杜县,0.0,杜
