,index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,toponym,closeness,target_toponym
196,219,40.0,河南山北,['河南山北'],北,"[['南山'], ['河南']]","[{'county': 230404}, {'province': 41}]",Province,['Multiple Matches'],modern,POINT (121.94500122273773 40.5815263775327),"['河南省', '黑龙江省']","['鹤岗市', 'NA']","['NA', '南山区']",[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,121.94500122273772,40.5815263775327,﻿阴地,0.0,﻿阴地
197,220,40.0,陆浑,['陆浑'],,[['陆浑']],[{'LEV1': 'hvd_82936'}],['县'],[],historic,POINT (112.22488 34.28033),[],[],[],['陆浑县'],['三川郡'],[],[],[],[-206],[543],0.8657527995008448,0.9998284540126472,112.22488,34.28033,﻿阴地,0.0,﻿阴地
198,222,40.0,上洛,['上洛'],,[['上洛']],[{'LEV1': 'hvd_45964'}],['县'],[],historic,POINT (110.04629 33.13976),[],[],[],['上洛县'],[],[],[],[],[479],[553],7.540536808743304,0.9985058681499244,110.04629,33.13976,﻿阴地,0.0,﻿阴地
199,224,40.0,河南省卢氏县东北之阴地城,['河南省卢氏县东北之阴地城'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885,﻿阴地,0.9999999999999956,﻿阴地
200,225,40.0,上雒,['上雒'],,[['上雒']],[{'LEV1': 'hvd_71249'}],['县'],[],historic,POINT (109.93246 33.86989),[],[],[],['上雒县'],['弘农郡'],['西汉'],[],[],[-113],[30],0.0009252540119736,0.9999998166640488,109.93246,33.86989,﻿阴地,0.0,﻿阴地
201,226,40.0,河南嵩县,['河南嵩县'],,"[['嵩县', '河南']]",[{'LEV1': 'hvd_552'}],['县'],[],historic,POINT (112.08755 34.14721),['河南省'],['洛阳市'],['嵩县'],['嵩县'],['河南府'],['河南'],[],[],[1820],[1820],6.044014575138601,0.998802398966004,112.08755,34.14721,﻿阴地,0.0,﻿阴地
202,229,41.0,山西汾州府,['山西汾州府'],,"[['汾州', '山西']]",[{'LEV2': 'hvd_9685'}],['府'],[],historic,POINT (111.77903 37.2634),['山西省'],['NA'],['NA'],[],['汾州府'],['山西'],[],[],[1820.0],[1820.0],0.0011098258559212,0.9999997800917624,111.77903,37.2634,﻿瓜衍县,0.430608022225365,﻿瓜衍
203,231,41.0,孝义县北十里瓜城,['孝义县北十里瓜城'],,[['孝义']],[{'LEV1': 'hvd_969'}],['厅'],[],historic,POINT (109.1132 33.67957),['山东省'],['青岛市'],['市北区'],['孝义厅'],['西安府'],['陕西'],[],[],[1820],[1820],1.930668042655073,0.999617444661087,109.1132,33.67957,﻿瓜衍县,0.0,﻿瓜衍
204,232,41.0,山西省孝义市北,['山西省孝义市北'],北,"[['山西', '孝义']]",[{'county': 141181}],County,[],modern,POINT (111.47332812158838 37.21365600896934),['山西省'],['吕梁市'],['孝义市'],[],[],[],[],[],[],[],50.855951323254935,0.9899230653512792,111.47332812158838,37.21365600896934,﻿瓜衍县,0.9999999999999964,﻿瓜衍
205,233,42.0,丘丘,['丘丘'],,[['丘']],[{'county': 130430}],County,[],modern,POINT (115.20802834515185 36.80272864977691),['河北省'],['邯郸市'],['邱县'],[],[],[],[],[],[],[],38.16372967262609,0.9924379861185166,115.20802834515185,36.80272864977691,﻿邢丘,0.0,﻿邢丘
206,233,42.0,丘丘,['丘丘'],,[['丘']],[{'county': 130430}],County,[],modern,POINT (115.20802834515185 36.80272864977691),['河北省'],['邯郸市'],['邱县'],[],[],[],[],[],[],[],38.16372967262609,0.9924379861185166,115.20802834515185,36.80272864977691,古邢国,0.7240980618889169,古邢
207,234,42.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486332,113.14046,35.03095,﻿邢丘,0.9712548976801756,﻿邢丘
208,234,42.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486332,113.14046,35.03095,古邢国,0.0,古邢
209,235,42.0,河北省邢台市邢国邢丘县,['河北省邢台市邢国邢丘县'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],[],[],[],[],[],[],[],184.84268165651525,0.963374048171718,114.78086583070218,37.27875526653931,﻿邢丘,0.0,﻿邢丘
210,235,42.0,河北省邢台市邢国邢丘县,['河北省邢台市邢国邢丘县'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],[],[],[],[],[],[],[],184.84268165651525,0.963374048171718,114.78086583070218,37.27875526653931,古邢国,0.9999999999999994,古邢
211,236,42.0,河南省温县东,['河南省温县东'],东,"[['温县', '河南']]",[{'LEV1': 'hvd_562'}],['县'],[],historic,POINT (113.07546 34.93812),['河南省'],['焦作市'],['温县'],['温县'],['怀庆府'],['河南'],[],[],[1820],[1820],3.809706139204343,0.9992451196212696,113.07546,34.93812,﻿邢丘,0.8594006173772877,﻿邢丘
212,236,42.0,河南省温县东,['河南省温县东'],东,"[['温县', '河南']]",[{'LEV1': 'hvd_562'}],['县'],[],historic,POINT (113.07546 34.93812),['河南省'],['焦作市'],['温县'],['温县'],['怀庆府'],['河南'],[],[],[1820],[1820],3.809706139204343,0.9992451196212696,113.07546,34.93812,古邢国,0.0,古邢
213,237,43.0,山西省屯留县东南,['山西省屯留县东南'],东南,"[['山西', '屯留']]",[{'county': 140405}],County,[],modern,POINT (112.88287121093828 36.268995887901944),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688604,112.88287121093828,36.26899588790194,﻿长子,0.5359459859620154,﻿长子
214,237,43.0,山西省屯留县东南,['山西省屯留县东南'],东南,"[['山西', '屯留']]",[{'county': 140405}],County,[],modern,POINT (112.88287121093828 36.268995887901944),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688604,112.88287121093828,36.26899588790194,纯留,0.9999999999999991,纯留
215,238,43.0,上党郡,['上党郡'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143,﻿长子,0.30792374902379627,﻿长子
216,238,43.0,上党郡,['上党郡'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143,纯留,0.3460714592052023,纯留
217,239,43.0,山西省长子县,['山西省长子县'],,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.74601270384923 36.096420533715026),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.74601270384925,36.09642053371503,﻿长子,0.9999999999999997,﻿长子
218,239,43.0,山西省长子县,['山西省长子县'],,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.74601270384923 36.096420533715026),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.74601270384925,36.09642053371503,纯留,0.6049707956521446,纯留
219,240,44.0,曲沃,['曲沃'],,[['曲沃']],[{'county': 141021}],County,[],modern,POINT (111.48323963022969 35.718816266519426),['山西省'],['临汾市'],['曲沃县'],[],[],[],[],[],[],[],34.712460489885764,0.9931218434273408,111.48323963022968,35.718816266519426,﻿绛,0.423044422142137,﻿绛
220,240,44.0,曲沃,['曲沃'],,[['曲沃']],[{'county': 141021}],County,[],modern,POINT (111.48323963022969 35.718816266519426),['山西省'],['临汾市'],['曲沃县'],[],[],[],[],[],[],[],34.712460489885764,0.9931218434273408,111.48323963022968,35.718816266519426,新绛；新田,0.0,新绛；新田
221,241,44.0,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],[],[],[],[],[],[],[],18.11651056283706,0.9964102747416096,111.32846183259753,35.59036828305365,﻿绛,0.123836255626666,﻿绛
222,241,44.0,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],[],[],[],[],[],[],[],18.11651056283706,0.9964102747416096,111.32846183259753,35.59036828305365,新绛；新田,0.9999999999999335,新绛；新田
223,242,44.0,新田,['新田'],,[['新田']],[{'county': 431128}],County,[],modern,POINT (112.18930031132925 25.90018703386518),['湖南省'],['永州市'],['新田县'],[],[],[],[],[],[],[],46.41083287591843,0.9908038505285128,112.18930031132923,25.90018703386518,﻿绛,0.0,﻿绛
224,242,44.0,新田,['新田'],,[['新田']],[{'county': 431128}],County,[],modern,POINT (112.18930031132925 25.90018703386518),['湖南省'],['永州市'],['新田县'],[],[],[],[],[],[],[],46.41083287591843,0.9908038505285128,112.18930031132923,25.90018703386518,新绛；新田,0.0,新绛；新田
225,243,44.0,山西省翼城县东南,['山西省翼城县东南'],东南,"[['山西', '翼城']]",[{'county': 141022}],County,[],modern,POINT (111.90603287202585 35.548721585602976),['山西省'],['临汾市'],['翼城县'],[],[],[],[],[],[],[],59.46143143277637,0.9882179185901202,111.90603287202585,35.548721585602976,﻿绛,0.8993660285390623,﻿绛
226,243,44.0,山西省翼城县东南,['山西省翼城县东南'],东南,"[['山西', '翼城']]",[{'county': 141022}],County,[],modern,POINT (111.90603287202585 35.548721585602976),['山西省'],['临汾市'],['翼城县'],[],[],[],[],[],[],[],59.46143143277637,0.9882179185901202,111.90603287202585,35.548721585602976,新绛；新田,0.0,新绛；新田
227,244,44.0,新绛,['新绛'],,[['新绛']],[{'county': 140825}],County,[],modern,POINT (111.1854972108404 35.63846070730684),['山西省'],['运城市'],['新绛县'],[],[],[],[],[],[],[],40.22313184037208,0.9920299225483772,111.1854972108404,35.63846070730684,﻿绛,0.0007132521490524346,﻿绛
228,244,44.0,新绛,['新绛'],,[['新绛']],[{'county': 140825}],County,[],modern,POINT (111.1854972108404 35.63846070730684),['山西省'],['运城市'],['新绛县'],[],[],[],[],[],[],[],40.22313184037208,0.9920299225483772,111.1854972108404,35.63846070730684,新绛；新田,0.12158137526808616,新绛；新田
229,245,45.0,河北省任县东南,['河北省任县东南'],东南,"[['河北', '任']]",[{'county': 130505}],County,[],modern,POINT (114.83840681780181 37.130563019371905),['河北省'],['邢台市'],['任泽区'],[],[],[],[],[],[],[],31.617705783454237,0.9937350585991958,114.8384068178018,37.13056301937191,﻿任县,0.9999999999999938,﻿任
230,246,46.0,中牟邑,['中牟邑'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306,﻿中牟县,0.0,﻿中牟
231,247,46.0,中牟县,['中牟县'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306,﻿中牟县,0.0,﻿中牟
232,248,46.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524788,33.871153246001654,﻿中牟县,0.0,﻿中牟
233,250,46.0,相州汤阴县西五十八里山,['相州汤阴县西五十八里山'],,"[['汤阴', '相州']]",[{'LEV1': 'hvd_82211'}],['县'],[],historic,POINT (114.35269 35.92552),"['河南省', '云南省']","['普洱市', '安阳市']","['西盟佤族自治县', '汤阴县']",['汤阴县'],['相州'],['唐'],[],[],[627],[1265],5.857345420175905,0.9988393868273366,114.35269,35.92552,﻿中牟县,0.7075917947007543,﻿中牟
234,251,46.0,中,['中'],,[['中']],[{'county': 370103}],County,[],modern,POINT (117.00911731547055 36.5758000069818),['山东省'],['济南市'],['市中区'],[],[],[],[],[],[],[],29.95470545014169,0.9940645764873396,117.00911731547056,36.5758000069818,﻿中牟县,0.0,﻿中牟
235,252,46.0,河南省鹤壁市西,['河南省鹤壁市西'],西,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.17099681983701 35.748493488758115),['河南省'],['鹤壁市'],['NA'],[],[],[],[],[],[],[],70.3806233928675,0.9860543176558012,114.170996819837,35.748493488758115,﻿中牟县,0.9999999999999984,﻿中牟
236,253,46.0,中牟,['中牟'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306,﻿中牟县,0.0,﻿中牟
237,254,46.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,﻿中牟县,0.0,﻿中牟
238,255,46.0,河南省中牟县东,['河南省中牟县东'],东,"[['河南', '中牟']]",[{'county': 410122}],County,[],modern,POINT (114.07987773020048 34.7153547336753),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.07987773020048,34.7153547336753,﻿中牟县,0.0,﻿中牟
239,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,﻿邬县,0.0,﻿邬
240,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,祁县,0.0,祁
241,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,平陵县,0.0,平陵
242,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,梗阳县,0.0,梗阳
243,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,涂水,0.7507014061385007,涂水
244,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,马首,0.6157341859297035,马首
245,257,48.0,榆次县东,['榆次县东'],东,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.92173580898634 37.63719862966269),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.92173580898634,37.63719862966269,盂,0.08165497095463237,盂
246,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,﻿邬县,0.015257853151728729,﻿邬
247,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,祁县,0.32182938761939706,祁
248,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,平陵县,0.5994676977538649,平陵
249,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,梗阳县,0.1658956356778391,梗阳
250,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,涂水,0.16853220709186245,涂水
251,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,马首,0.0,马首
252,258,48.0,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,盂,0.0,盂
253,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,﻿邬县,0.0,﻿邬
254,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,祁县,0.0,祁
255,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,平陵县,0.0,平陵
256,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,梗阳县,0.0,梗阳
257,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,涂水,0.0,涂水
258,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,马首,0.0,马首
259,260,48.0,平定州隶,['平定州隶'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186376,38.164078309207454,盂,0.0,盂
260,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,﻿邬县,0.0,﻿邬
261,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,祁县,0.0,祁
262,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,平陵县,0.0,平陵
263,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,梗阳县,0.0,梗阳
264,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,涂水,0.08028129422401092,涂水
265,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,马首,0.8566913341612188,马首
266,261,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.81090545083608,盂,0.2825055235193783,盂
267,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,﻿邬县,0.0,﻿邬
268,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,祁县,0.0,祁
269,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,平陵县,0.685382699963601,平陵
270,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,梗阳县,0.9999999999999838,梗阳
271,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,涂水,0.2840692653889936,涂水
272,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,马首,0.0,马首
273,262,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,盂,0.0,盂
274,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,﻿邬县,0.0,﻿邬
275,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,祁县,0.0,祁
276,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,平陵县,0.0,平陵
277,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,梗阳县,0.0,梗阳
278,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,涂水,0.09489056869603046,涂水
279,263,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.2333942462148,37.67317466233141,马首,0.9999999999999903,马首
