index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
321,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.79648899959574,0.9598165620057043,108.37655211009269,33.90806790964804
322,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.798646697617116
323,53.0,县上邽,['县上邽'],,[['上']],[{'LEV1': 'hvd_161552'}],['村镇'],[],historic,POINT (105.73516 24.93214),[],[],[],['（上屯下土）上'],['贞丰州'],['兴义府'],['贵州'],[],[1911],[1911],3.607945568782618,0.9992850977955035,105.73516,24.93214
324,53.0,甘肃省天水市冀县,['甘肃省天水市冀县'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.619472378442836
325,53.0,郑县,['郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
326,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361055,108.92208,34.1845
327,53.0,京兆尹下邽县,['京兆尹下邽县'],,"[['下邽', '京兆尹']]",[{'LEV1': 'hvd_70796'}],['县'],[],historic,POINT (109.67983 34.62462),[],[],[],['下邽县'],['京兆尹'],[],[],[],[25],[158],1.9189153086936652,0.9996197734255481,109.67983,34.62462
328,54.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
329,55.0,江苏省镇江市东南,['江苏省镇江市东南'],东南,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.62245573671458 31.889315970181663),['江苏省'],['镇江市'],['NA'],[],[],[],[],[],[],[],96.770665316033,0.9808252201575279,119.62245573671458,31.889315970181663
330,55.0,边梁邑,['边梁邑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
331,57.0,新郑,['新郑'],,[['新郑']],[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],[],[],[],[],[],[],[],41.76272480774678,0.9917248574121602,113.78138131984028,34.480015827257546
332,57.0,国县,['国县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
333,57.0,洛邑,['洛邑'],,[['洛邑']],[{'LEV1': 'hvd_70915'}],['县'],[],historic,POINT (104.91336 33.39463),[],[],[],['洛邑县'],['凤翔府'],[],[],[],[547],[605],1.4812980324146516,0.9997064858078646,104.91336,33.39463
334,57.0,颍水,['颍水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
335,57.0,河南阳城阳翟,['河南阳城阳翟'],,"[['阳城', '河南'], ['阳城', '南阳']]","[{'LEV1': 'hvd_82894'}, {'LEV1': 'hvd_149713'}]","['县', '村镇']",['Multiple Matches'],historic,,"['山东省', '河南省', '山西省']","['青岛市', '晋城市', 'NA']","['NA', '城阳区', '阳城县']","['阳城县', '阳城']","['河南郡', '内乡县']",['南阳府'],['河南'],[],"[522, 1911]","[695, 1911]",,,,
336,57.0,阳翟,['阳翟'],,[['阳翟']],[{'LEV1': 'hvd_82453'}],['县'],[],historic,POINT (113.46706 34.16249),[],[],[],['阳翟县'],['颍川郡'],['秦'],[],[],[-230],[13],3.8685504605195598,0.9992334598181412,113.46706,34.16249
337,57.0,竭东迳阳翟县故城北,['竭东迳阳翟县故城北'],北,[['故城']],[{'county': 131126}],County,[],modern,POINT (116.06498024761011 37.45957162795216),['河北省'],['衡水市'],['故城县'],[],[],[],[],[],[],[],58.382367671961305,0.9884317314225736,116.06498024761011,37.45957162795216
338,58.0,山东省淄博市临淄北,['山东省淄博市临淄北'],北,"[['山东', '淄博', '临淄']]",[{'county': 370305}],County,[],modern,POINT (118.33493738075714 36.92475525528664),['山东省'],['淄博市'],['临淄区'],[],[],[],[],[],[],[],43.10172805111866,0.9914595384509217,118.33493738075714,36.92475525528664
339,58.0,临淄,['临淄'],,[['临淄']],[{'county': 370305}],County,[],modern,POINT (118.31354047054197 36.82586235844239),['山东省'],['淄博市'],['临淄区'],[],[],[],[],[],[],[],43.10172805111866,0.9914595384509217,118.31354047054197,36.82586235844239
340,58.0,山东省博兴县,['山东省博兴县'],,"[['山东', '博兴']]",[{'county': 371625}],County,[],modern,POINT (118.23400008749486 37.1945877552475),['山东省'],['滨州市'],['博兴县'],[],[],[],[],[],[],[],48.636796147408944,0.99036278343934,118.23400008749486,37.1945877552475
341,58.0,营丘,['营丘'],,[['营丘']],[{'LEV1': 'hvd_85289'}],['县'],[],historic,POINT (119.04401 36.57301),['河北省'],['邯郸市'],['邱县'],['营丘县'],[],[],[],[],[596],[611],0.7149162003974114,0.9998583417743004,119.04401,36.57301
342,58.0,薄姑,['薄姑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
343,59.0,山东省高唐县东,['山东省高唐县东'],东,"[['山东', '高唐']]",[{'county': 371526}],County,[],modern,POINT (116.33732372305903 36.84298649357507),['山东省'],['聊城市'],['高唐县'],[],[],[],[],[],[],[],45.36134352403315,0.9910118032919221,116.33732372305903,36.84298649357507
344,59.0,高,['高'],,[['高']],[{'county': 511525}],County,[],modern,POINT (104.53220579015667 28.463616141268535),['四川省'],['宜宾市'],['高县'],[],[],[],[],[],[],[],67.73626680364839,0.9865782879649613,104.53220579015667,28.463616141268535
345,59.0,高唐,['高唐'],,[['高唐']],[{'county': 371526}],County,[],modern,POINT (116.23501549701793 36.84298649357507),['山东省'],['聊城市'],['高唐县'],[],[],[],[],[],[],[],45.36134352403315,0.9910118032919221,116.23501549701793,36.84298649357507
346,60.0,山东省淄博市东北,['山东省淄博市东北'],东北,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (118.2691054737019 36.85991483250163),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,118.2691054737019,36.85991483250163
347,60.0,安平,['安平'],,[['安平']],[{'county': 131125}],County,[],modern,POINT (115.47997333285568 38.21689243742752),['河北省'],['衡水市'],['安平县'],[],[],[],[],[],[],[],36.29455379911546,0.9928083569922145,115.47997333285568,38.21689243742752
348,60.0,琅邪,['琅邪'],,[['琅邪']],[{'LEV1': 'hvd_44054'}],['县'],[],historic,POINT (108.82837 23.24382),[],[],[],['琅邪县'],['南方州'],['唐'],[],[],[621],[971],3.5252757514556734,0.9993014785400368,108.82837,23.24382
349,60.0,青州临淄县东十九里,['青州临淄县东十九里'],,"[['临淄', '青州']]",[{'LEV1': 'hvd_1738'}],['县'],[],historic,POINT (118.34659 36.85238),['山东省'],"['淄博市', '潍坊市']","['临淄区', '青州市']",['临淄县'],['青州府'],['山东'],[],[],[1820],[1820],2.485543740930922,0.9995074979192761,118.34659,36.85238
350,61.0,离,['离'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
351,61.0,山东省甄城县北,['山东省甄城县北'],北,[['山东']],[{'LEV3': 'hvd_25010'}],['省'],[],historic,POINT (117.00149 36.65013),['山西省'],['阳泉市'],['城区'],[],[],['山东'],[],[],[1820.0],[1820.0],0.15393262892264806,0.9999694987705156,117.00149,36.65013
352,62.0,即墨墨,['即墨墨'],,[['即墨']],[{'county': 370215}],County,[],modern,POINT (120.45610477377285 36.47559165734343),['山东省'],['青岛市'],['即墨区'],[],[],[],[],[],[],[],73.276889296315,0.9854804323685347,120.45610477377285,36.47559165734343
353,62.0,即墨,['即墨'],,[['即墨']],[{'county': 370215}],County,[],modern,POINT (120.45610477377285 36.47559165734343),['山东省'],['青岛市'],['即墨区'],[],[],[],[],[],[],[],73.276889296315,0.9854804323685347,120.45610477377285,36.47559165734343
354,62.0,山东省阳谷县东北阿城镇,['山东省阳谷县东北阿城镇'],,"[['阿城镇', '阳谷', '山东']]",[{'LEV1': 'hvd_143132'}],['村镇'],[],historic,POINT (116.0479 36.16158),['山东省'],['聊城市'],['阳谷县'],['阿城镇'],['阳谷县'],['兖州府'],['山东'],[],[1911],[1911],0.0014285957732565852,0.9999997169285821,116.0479,36.16158
355,62.0,山东省平度市东南,['山东省平度市东南'],东南,"[['山东', '平度']]",[{'county': 370283}],County,[],modern,POINT (120.10953551148197 36.666384138213765),['山东省'],['青岛市'],['平度市'],[],[],[],[],[],[],[],75.75054554160563,0.9849902857548424,120.10953551148197,36.666384138213765
356,63.0,南武城邑,['南武城邑'],,"[['武城'], ['南']]","[{'county': 371428}, {'county': 370202}]",County,['Multiple Matches'],modern,POINT (118.22371028874453 36.64627335280625),['山东省'],"['青岛市', '德州市']","['市南区', '武城县']",[],[],[],[],[],[],[],47.354701157831926,0.9906168262226772,118.22371028874453,36.64627335280625
357,63.0,南武城城,['南武城城'],,[['武城']],[{'LEV1': 'hvd_997'}],['县'],[],historic,POINT (115.88631 37.14809),"['山东省', '山西省']","['青岛市', '阳泉市']","['市南区', '城区']",['武城县'],['临清州'],['山东'],[],[],[1820],[1820],2.6287036622687414,0.9994791312653427,115.88631,37.14809
358,63.0,武城,['武城'],,[['武城']],[{'county': 371428}],County,[],modern,POINT (116.0936134987522 37.23694406227288),['山东省'],['德州市'],['武城县'],[],[],[],[],[],[],[],47.354701157831926,0.9906168262226772,116.0936134987522,37.23694406227288
359,63.0,山东省平邑县东南故县城,['山东省平邑县东南故县城'],,"[['山东', '平邑']]",[{'county': 371326}],County,[],modern,POINT (117.69571212322336 35.43307694006579),['山东省'],['临沂市'],['平邑县'],[],[],[],[],[],[],[],65.66592939484343,0.9869885183161098,117.69571212322336,35.43307694006579
360,64.0,山东省滕州市南,['山东省滕州市南'],南,"[['山东', '滕州']]",[{'county': 370481}],County,[],modern,POINT (117.18857537588664 34.957232410003584),['山东省'],['枣庄市'],['滕州市'],[],[],[],[],[],[],[],56.844375820805574,0.9887364793030301,117.18857537588664,34.957232410003584
361,66.0,河南省商丘市东北,['河南省商丘市东北'],东北,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (115.94129939141018 34.46248224368045),['河南省'],['商丘市'],['NA'],[],[],[],[],[],[],[],188.62004939825798,0.9626255755370055,115.94129939141018,34.46248224368045
362,67.0,城,['城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
363,67.0,山东省淄博市东南昌城,['山东省淄博市东南昌城'],,"[['山东', '淄博']]",[{'prefecture': 3703}],Prefecture,[],modern,POINT (117.97021332650442 36.600497675699785),['山东省'],['淄博市'],['NA'],[],[],[],[],[],[],[],163.09093262217812,0.9676840836309143,117.97021332650442,36.600497675699785
364,68.0,山东省聊城市西北,['山东省聊城市西北'],西北,"[['山东', '聊城']]",[{'prefecture': 3715}],Prefecture,[],modern,POINT (115.67934270139241 36.72552756576119),['山东省'],['聊城市'],['NA'],[],[],[],[],[],[],[],163.68846004765427,0.9675656855936999,115.67934270139241,36.72552756576119
365,68.0,聊城城,['聊城城'],,[['聊城']],[{'LEV1': 'hvd_1019'}],['县'],[],historic,POINT (115.98869 36.44774),['山西省'],['阳泉市'],['城区'],['聊城县'],['东昌府'],['山东'],[],[],[1820],[1820],0.15615746883332382,0.9999690579260165,115.98869,36.44774
366,68.0,聊城,['聊城'],,[['聊城']],[{'prefecture': 3715}],Prefecture,[],modern,POINT (115.93750995711727 36.4050480546305),['山东省'],['聊城市'],['NA'],[],[],[],[],[],[],[],163.68846004765427,0.9675656855936999,115.93750995711727,36.4050480546305
367,70.0,山东省莱州市,['山东省莱州市'],,"[['山东', '莱州']]",[{'county': 370683}],County,[],modern,POINT (120.09115158114481 37.237674681837504),['山东省'],['烟台市'],['莱州市'],[],[],[],[],[],[],[],70.68717372338587,0.9859935757452323,120.09115158114481,37.237674681837504
368,70.0,东莱,['东莱'],,[['东莱']],[{'LEV1': 'hvd_110370'}],['郡'],[],historic,POINT (119.938 37.17543),[],[],[],['东莱郡'],['隋'],[],[],[],[607],[620],2.241574764017073,0.9995558395464152,119.938,37.17543
369,70.0,东莱郡,['东莱郡'],,[['东莱']],[{'LEV1': 'hvd_110370'}],['郡'],[],historic,POINT (119.938 37.17543),[],[],[],['东莱郡'],['隋'],[],[],[],[607],[620],2.241574764017073,0.9995558395464152,119.938,37.17543
370,71.0,山东省沂源县东南,['山东省沂源县东南'],东南,"[['山东', '沂源']]",[{'county': 370323}],County,[],modern,POINT (118.34226760773868 36.068079813885504),['山东省'],['淄博市'],['沂源县'],[],[],[],[],[],[],[],57.289507437673706,0.9886482779795557,118.34226760773868,36.068079813885504
371,72.0,平陆,['平陆'],,[['平陆']],[{'county': 140829}],County,[],modern,POINT (111.24986017042431 34.864893892023225),['山西省'],['运城市'],['平陆县'],[],[],[],[],[],[],[],67.78554904595813,0.9865685228554278,111.24986017042431,34.864893892023225
372,72.0,山东省汶上县北,['山东省汶上县北'],北,"[['山东', '汶上']]",[{'county': 370830}],County,[],modern,POINT (116.59036192116336 35.83594935953927),['山东省'],['济宁市'],['汶上县'],[],[],[],[],[],[],[],52.95605999459628,0.9895069359252107,116.59036192116336,35.83594935953927
373,73.0,济南郡平陵县,['济南郡平陵县'],,"[['陵县', '济南'], ['平陵', '济南']]","[{'LEV1': 'hvd_1000'}, {'LEV1': 'hvd_45021'}]","['县', '县']",['Multiple Matches'],historic,,['山东省'],"['德州市', '济南市']","['陵城区', 'NA']","['陵县', '平陵县']","['济南府', '济南郡']",['山东'],[],[],"[1820, 424]","[1820, 555]",,,,
374,73.0,山东省济南市历城区境内,['山东省济南市历城区境内'],,"[['山东', '济南', '历城']]",[{'county': 370112}],County,[],modern,POINT (117.26419499342173 36.60683837397319),['山东省'],['济南市'],['历城区'],[],[],[],[],[],[],[],64.03915346442977,0.9873108584614094,117.26419499342173,36.60683837397319
375,75.0,山东阳谷东北,['山东阳谷东北'],东北,"[['山东', '阳谷']]",[{'county': 371521}],County,[],modern,POINT (115.97405502340088 36.23617323228588),['山东省'],['聊城市'],['阳谷县'],[],[],[],[],[],[],[],51.794646029406515,0.9897370661719725,115.97405502340088,36.23617323228588
376,75.0,东阿西北阿泽之阳,['东阿西北阿泽之阳'],,[['东阿']],[{'LEV1': 'hvd_1021'}],['县'],[],historic,POINT (116.25224 36.16695),['云南省'],['普洱市'],['西盟佤族自治县'],['东阿县'],['泰安府'],['山东'],[],[],[1820],[1820],0.15722482401814455,0.9999688464331988,116.25224,36.16695
377,75.0,安阳,['安阳'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
378,76.0,山东省沂水县,['山东省沂水县'],,"[['山东', '沂水']]",[{'county': 371323}],County,[],modern,POINT (118.4998252027747 35.896948852100344),['山东省'],['临沂市'],['沂水县'],[],[],[],[],[],[],[],81.5609999286575,0.9838389638817046,118.4998252027747,35.896948852100344
379,77.0,宜阳,['宜阳'],,[['宜阳']],[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,112.0275859718441,34.493351038567894
380,77.0,平阳阳,['平阳阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
381,77.0,山西省临汾市西南,['山西省临汾市西南'],西南,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (110.95969003614391 35.8697002512513),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220137,110.95969003614391,35.8697002512513
382,77.0,阳阳,['阳阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
383,77.0,平,['平'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
384,77.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
385,77.0,阳翟县,['阳翟县'],,[['阳翟']],[{'LEV1': 'hvd_82453'}],['县'],[],historic,POINT (113.46706 34.16249),[],[],[],['阳翟县'],['颍川郡'],['秦'],[],[],[-230],[13],3.8685504605195598,0.9992334598181412,113.46706,34.16249
386,77.0,阳翟,['阳翟'],,[['阳翟']],[{'LEV1': 'hvd_82453'}],['县'],[],historic,POINT (113.46706 34.16249),[],[],[],['阳翟县'],['颍川郡'],['秦'],[],[],[-230],[13],3.8685504605195598,0.9992334598181412,113.46706,34.16249
387,78.0,杨氏,['杨氏'],,[['杨氏']],[{'LEV1': 'hvd_87171'}],['县'],[],historic,POINT (114.9154 37.62109),[],[],[],['杨氏县'],['巨鹿郡'],['秦'],[],[],[-221],[13],3.7990091597119333,0.9992472391915554,114.9154,37.62109
388,78.0,山西省洪洞县东南,['山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.146826818544554,0.9880821098139355,111.76672382011358,36.20860499514204
389,78.0,山西省长子县西南,['山西省长子县西南'],西南,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.73650880783453 36.037037708848246),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.73650880783453,36.037037708848246
390,78.0,上党,['上党'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143
391,79.0,山西省沁县南,['山西省沁县南'],南,"[['山西', '沁']]",[{'county': 140430}],County,[],modern,POINT (112.61813237788624 36.57589974482548),['山西省'],['长治市'],['沁县'],[],[],[],[],[],[],[],61.43167987551398,0.9878275205288782,112.61813237788624,36.57589974482548
392,79.0,上党,['上党'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143
393,79.0,上党郡,['上党郡'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143
394,79.0,铜鞮县,['铜鞮县'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908213,112.83392,36.53371
395,79.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908213,112.83392,36.53371
396,80.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
397,80.0,屯,['屯'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
398,80.0,屯留县南,['屯留县南'],南,[['屯留']],[{'county': 140405}],County,[],modern,POINT (112.76587678224547 36.27309000567509),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688605,112.76587678224547,36.27309000567509
399,80.0,屯留,['屯留'],,[['屯留']],[{'county': 140405}],County,[],modern,POINT (112.74240510841435 36.372005508422305),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688605,112.74240510841435,36.372005508422305
400,81.0,雍丘,['雍丘'],,[['雍丘']],[{'LEV1': 'hvd_44326'}],['县'],[],historic,POINT (114.77448 34.55351),['河北省'],['邯郸市'],['邱县'],['雍丘县'],['东郡'],['秦'],[],[],[-242],[936],3.0460778658587784,0.9993964299793732,114.77448,34.55351
401,81.0,河南省荥阳市东南,['河南省荥阳市东南'],东南,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.42713048062978 34.695882459958945),['河南省'],['郑州市'],['荥阳市'],[],[],[],[],[],[],[],45.427602023806365,0.990998674394423,113.42713048062978,34.695882459958945
402,83.0,丘丘,['丘丘'],,[['丘']],[{'county': 130430}],County,[],modern,POINT (115.20802834515185 36.80272864977691),['河北省'],['邯郸市'],['邱县'],[],[],[],[],[],[],[],38.16372967262609,0.9924379861185166,115.20802834515185,36.80272864977691
403,83.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486331,113.14046,35.03095
404,83.0,城,['城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
405,83.0,邢,['邢'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
406,83.0,河南省温县东平皋故城,['河南省温县东平皋故城'],,"[['平皋', '温县', '河南']]",[{'LEV1': 'hvd_149112'}],['村镇'],[],historic,POINT (113.18154 34.95222),['河南省'],['焦作市'],['温县'],['平皋'],['温县'],['怀庆府'],['河南'],[],[1911],[1911],0.10102879560751483,0.9999799814860506,113.18154,34.95222
407,84.0,河南省卢氏县,['河南省卢氏县'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885
408,84.0,卢氏,['卢氏'],,[['卢氏']],[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885
409,85.0,宜阳,['宜阳'],,[['宜阳']],[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,112.0275859718441,34.493351038567894
410,85.0,三川,['三川'],,[['三川']],[{'LEV2': 'hvd_112139'}],['郡'],[],historic,POINT (112.41652 34.67085),[],[],[],[],['三川郡'],['秦'],[],[],[-249.0],[-207.0],0.0009165221328214697,0.999999818394241,112.41652,34.67085
411,85.0,南阳,['南阳'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.18605667760141,33.06080863027986
412,85.0,新城,['新城'],,[['新城']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],[],[],[],[],[],[],[],40.159592002309296,0.9920425127522586,111.87654376409023,40.96160713329657
413,85.0,伊川县西南,['伊川县西南'],西南,[['伊川']],[{'county': 410329}],County,[],modern,POINT (112.29911588403783 34.31849099148184),['河南省'],['洛阳市'],['伊川县'],[],[],[],[],[],[],[],53.198166794932476,0.9894589632820584,112.29911588403783,34.31849099148184
414,85.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
415,85.0,南郑,['南郑'],,[['南郑']],[{'county': 610703}],County,[],modern,POINT (107.02919947503915 32.764325055147054),['陕西省'],['汉中市'],['南郑区'],[],[],[],[],[],[],[],88.94052286704816,0.9823767363851383,107.02919947503915,32.764325055147054
416,86.0,宜阳,['宜阳'],,[['宜阳']],[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,112.0275859718441,34.493351038567894
417,86.0,山西省沁水县东,['山西省沁水县东'],东,"[['山西', '沁水']]",[{'county': 140521}],County,[],modern,POINT (112.53505901783956 35.79707011165995),['山西省'],['晋城市'],['沁水县'],[],[],[],[],[],[],[],95.54393548189063,0.9810682925226817,112.53505901783956,35.79707011165995
418,86.0,河北省涉县西北,['河北省涉县西北'],西北,"[['河北', '涉']]",[{'county': 130426}],County,[],modern,POINT (113.63040281653161 36.68555202916863),['河北省'],['邯郸市'],['涉县'],[],[],[],[],[],[],[],62.63587666225939,0.9875889130108102,113.63040281653161,36.68555202916863
419,86.0,山西省潞城县东北,['山西省潞城县东北'],东北,"[['山西', '潞城']]",[{'county': 140406}],County,[],modern,POINT (113.31552966168692 36.42392405047477),['山西省'],['长治市'],['潞城区'],[],[],[],[],[],[],[],42.44207845751627,0.9915902457855174,113.31552966168692,36.42392405047477
420,87.0,河南原武县东,['河南原武县东'],东,"[['原武', '河南']]",[{'LEV1': 'hvd_558'}],['县'],[],historic,POINT (113.78942 34.99455),['河南省'],['NA'],['NA'],['原武县'],['怀庆府'],['河南'],[],[],[1820],[1820],4.93058165277314,0.9990230219315068,113.78942,34.99455
421,88.0,宜阳,['宜阳'],,[['宜阳']],[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,112.0275859718441,34.493351038567894
422,88.0,河南省宜阳县西置,['河南省宜阳县西置'],,"[['河南', '宜阳']]",[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,112.0275859718441,34.493351038567894
423,88.0,南阳,['南阳'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.18605667760141,33.06080863027986
424,88.0,上党,['上党'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143
