index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
230,42.0,邢邑,['邢邑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
231,42.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486331,113.14046,35.03095
232,42.0,邢丘县,['邢丘县'],,"[['丘县'], ['邢丘']]","[{'LEV1': 'hvd_989'}, {'LEV1': 'hvd_82490'}]","['县', '县']",['Multiple Matches'],historic,,['河北省'],['邯郸市'],['邱县'],"['丘县', '邢丘县']","['临清州', '怀州']","['山东', '东魏']",[],[],"[1820, 598]","[1820, 605]",,,,
233,43.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
234,43.0,纯留,['纯留'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
235,43.0,山西省长子县,['山西省长子县'],,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.74601270384923 36.096420533715026),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.74601270384923,36.096420533715026
236,44.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
237,44.0,马市西,['马市西'],西,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
238,45.0,河北省,['河北省'],,[['河北']],[{'province': 13}],Province,[],modern,POINT (115.65162575987003 39.307581016117936),['河北省'],['NA'],['NA'],[],[],[],[],[],[],[],776.9062926681551,0.8460586473029561,115.65162575987003,39.307581016117936
239,45.0,壶口,['壶口'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
240,46.0,中牟县,['中牟县'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
241,46.0,中牟邑,['中牟邑'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
242,46.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
243,46.0,河南省中牟县,['河南省中牟县'],,"[['河南', '中牟']]",[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
244,46.0,河南省鹤壁市西,['河南省鹤壁市西'],西,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.17099681983701 35.748493488758115),['河南省'],['鹤壁市'],['NA'],[],[],[],[],[],[],[],70.3806233928675,0.9860543176558012,114.17099681983701,35.748493488758115
245,46.0,汤阴县,['汤阴县'],,[['汤阴']],[{'county': 410523}],County,[],modern,POINT (114.45240162736303 35.91496234694483),['河南省'],['安阳市'],['汤阴县'],[],[],[],[],[],[],[],47.760440664218606,0.9905364303125845,114.45240162736303,35.91496234694483
246,46.0,牟县,['牟县'],,[['牟县']],[{'LEV1': 'hvd_85676'}],['县'],[],historic,POINT (117.80253 36.19057),[],[],[],['牟县'],[],[],[],[],[-122],[555],5.835534877062143,0.9988437085126437,117.80253,36.19057
247,46.0,中牟,['中牟'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
248,48.0,涂水县,['涂水县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
249,48.0,于祁,['于祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
250,48.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
251,48.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702733,37.61975373872302
252,48.0,山西省文水县,['山西省文水县'],,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.08449895370137 37.44815629716777),['山西省'],['吕梁市'],['文水县'],[],[],[],[],[],[],[],70.54339100875903,0.9860220658035481,112.08449895370137,37.44815629716777
253,48.0,山西省寿阳县东南,['山西省寿阳县东南'],东南,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.23339424621481 37.67317466233141),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.23339424621481,37.67317466233141
254,48.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
255,48.0,山西省榆次市,['山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
256,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.810905450836074
257,48.0,太原盂县,['太原盂县'],,"[['盂县', '太原']]",[{'LEV1': 'hvd_95627'}],['县'],[],historic,POINT (112.71207 38.17819),['山西省'],"['阳泉市', '太原市']","['盂县', 'NA']",['盂县'],['太原郡'],[],[],[],[-247],[395],4.783816984277045,0.9990521028538905,112.71207,38.17819
258,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.9992380084894879,112.3153,37.35382
259,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['阳泉市', '保定市']","['平定县', '定州市']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186375,38.164078309207454
260,48.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
261,48.0,平定县,['平定县'],,[['平定']],[{'county': 140321}],County,[],modern,POINT (113.83915646141375 37.916018602764524),['山西省'],['阳泉市'],['平定县'],[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,113.83915646141375,37.916018602764524
262,48.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
263,48.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287985,113.15269,37.82324
264,48.0,祁县,['祁县'],,[['祁县']],[{'LEV1': 'hvd_87136'}],['县'],[],historic,POINT (115.81889 40.72244),['山西省'],['晋中市'],['祁县'],['祁县'],['朔调郡'],['新莽'],[],[],[14],[22],7.42785287023968,0.9985281960909953,115.81889,40.72244
265,48.0,祁邑,['祁邑'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
266,48.0,邬县,['邬县'],,[['邬县']],[{'LEV1': 'hvd_95145'}],['县'],[],historic,POINT (112.03098 37.1027),[],[],[],['邬县'],['太原郡'],[],[],[],[-247],[316],2.502048417649126,0.9995042275734393,112.03098,37.1027
267,48.0,梗阳县,['梗阳县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
268,48.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
269,48.0,盂县,['盂县'],,[['盂县']],[{'LEV1': 'hvd_1102'}],['县'],[],historic,POINT (113.41297 38.09096),['山西省'],['阳泉市'],['盂县'],['盂县'],['平定州'],['山西'],[],[],[1820],[1820],4.511062904708081,0.9991061481517066,113.41297,38.09096
270,48.0,采邑,['采邑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
271,48.0,平陵县,['平陵县'],,"[['陵县'], ['平陵']]","[{'LEV1': 'hvd_1000'}, {'LEV1': 'hvd_40593'}]","['县', '县']",['Multiple Matches'],historic,,['山东省'],['德州市'],['陵城区'],"['陵县', '平陵县']","['济南府', '义兴郡']","['山东', '扬州']",['东汉'],[],"[1820, 304]","[1820, 431]",,,,
272,49.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
273,49.0,“秋,['“秋'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
274,49.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287985,113.15269,37.82324
275,49.0,涂水,['涂水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
276,49.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
277,49.0,杨,['杨'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
278,49.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
279,49.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
280,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.9929045199676741,112.73593130465468,34.94088929660458
281,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731295,111.71672,36.22077
282,49.0,山西省洪洞县东南,['山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.146826818544554,0.9880821098139355,111.76672382011358,36.20860499514204
283,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908213,112.83392,36.53371
284,50.0,晋地,['晋地'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
285,50.0,任,['任'],,[['任']],[{'county': 130505}],County,[],modern,POINT (114.75223631167529 37.182249419035415),['河北省'],['邢台市'],['任泽区'],[],[],[],[],[],[],[],31.617705783454234,0.9937350585991958,114.75223631167529,37.182249419035415
286,50.0,温,['温'],,[['温']],[{'county': 410825}],County,[],modern,POINT (113.04985216390031 34.95060243994841),['河南省'],['焦作市'],['温县'],[],[],[],[],[],[],[],33.72644377717547,0.9933172193021008,113.04985216390031,34.95060243994841
287,50.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
288,50.0,阎,['阎'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
289,50.0,先茅,['先茅'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
290,50.0,河北省邯郸市,['河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
291,50.0,绛,['绛'],,[['绛']],[{'county': 140826}],County,[],modern,POINT (111.60550147009933 35.516967655156655),['山西省'],['运城市'],['绛县'],[],[],[],[],[],[],[],44.90163885464195,0.991102892216436,111.60550147009933,35.516967655156655
292,50.0,卫士,['卫士'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
293,50.0,卫邑,['卫邑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
294,50.0,卫侯伐邯郸,['卫侯伐邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
295,50.0,甘丹,['甘丹'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
296,50.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486331,113.14046,35.03095
297,50.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
298,50.0,邯郸县,['邯郸县'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
299,50.0,瓜衍,['瓜衍'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
300,50.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
301,50.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
302,50.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287985,113.15269,37.82324
303,50.0,晋阳,['晋阳'],,[['晋阳']],[{'LEV1': 'hvd_41237'}],['县'],[],historic,POINT (116.96777 30.34839),['河北省'],['石家庄市'],['晋州市'],['晋阳县'],['太原郡'],['江州'],['东晋'],[],[536],[588],1.62198648770979,0.9996786088665638,116.96777,30.34839
304,50.0,晋应,['晋应'],,"[['应'], ['晋']]","[{'county': 140622}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.17262616946549 38.751745846693936),"['山西省', '河北省']","['朔州市', '石家庄市']","['晋州市', '应县']",[],[],[],[],[],[],[],56.563227100240084,0.9887921879705507,114.17262616946549,38.751745846693936
305,50.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
306,50.0,晋国县,['晋国县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
307,50.0,中牟,['中牟'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
308,50.0,杨氏,['杨氏'],,[['杨氏']],[{'LEV1': 'hvd_87171'}],['县'],[],historic,POINT (114.9154 37.62109),[],[],[],['杨氏县'],['巨鹿郡'],['秦'],[],[],[-221],[13],3.7990091597119333,0.9992472391915554,114.9154,37.62109
309,50.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
310,50.0,纯留,['纯留'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
311,50.0,西北,['西北'],西北,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
312,50.0,涂水,['涂水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
313,50.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
314,50.0,铜,['铜'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
315,50.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313717,114.93101940641381,36.2500108803376
316,50.0,赵氏邑,['赵氏邑'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
317,51.0,山西省河津县,['山西省河津县'],,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.70564203530034 35.642255328990515),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843805,110.70564203530034,35.642255328990515
318,51.0,河南省济原市,['河南省济原市'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
319,52.0,甘为周县,['甘为周县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
320,52.0,河南省洛阳市南,['河南省洛阳市南'],南,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.88502779612631 33.936568536157154),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.88502779612631,33.936568536157154
321,52.0,甘县,['甘县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
322,52.0,甘地,['甘地'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
323,53.0,秦伐,['秦伐'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
324,53.0,伐邽,['伐邽'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
325,53.0,邽戎,['邽戎'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
326,53.0,冀,['冀'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766
327,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006111,35.651506422327515
328,53.0,西,['西'],西,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
329,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
330,53.0,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182369,105.38878,34.73837
331,53.0,亳国,['亳国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
332,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.798646697617116
333,53.0,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.79648899959574,0.9598165620057043,108.37655211009269,33.90806790964804
334,53.0,虢县,['虢县'],,[['虢县']],[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),[],[],[],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984
335,53.0,西虢,['西虢'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.9894651322059999,99.50836955615424,22.68596839337485
336,53.0,郑,['郑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
337,53.0,虢国,['虢国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
338,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361055,108.92208,34.1845
339,53.0,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.619472378442836
340,53.0,渭水,['渭水'],,[['渭水']],[{'LEV1': 'hvd_141911'}],['村镇'],[],historic,POINT (117.33788 29.41753),[],[],[],['渭水'],['浮梁县'],['饶州府'],['江西'],[],[1911],[1911],8.057985571291162,0.9984033374287681,117.33788,29.41753
341,53.0,东,['东'],东,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
342,53.0,冀戎,['冀戎'],,[['冀']],[{'county': 131103}],County,[],modern,POINT (115.4969222707289 37.53720568419766),['河北省'],['衡水市'],['冀州区'],[],[],[],[],[],[],[],48.67490890552807,0.9903552315252994,115.4969222707289,37.53720568419766
343,53.0,凤翔府虢县,['凤翔府虢县'],,"[['虢县', '凤翔']]",[{'LEV1': 'hvd_70914'}],['县'],[],historic,POINT (107.38158 34.34984),['陕西省'],['宝鸡市'],['凤翔县'],['虢县'],['凤翔府'],[],[],[],[-687],[24],8.25273292061576,0.9983647489005606,107.38158,34.34984
344,53.0,北虢,['北虢'],,[['北']],[{'county': 370203}],County,[],modern,POINT (120.36860381624948 36.10084409973514),['山东省'],['青岛市'],['市北区'],[],[],[],[],[],[],[],13.667405502752544,0.9972918498526676,120.36860381624948,36.10084409973514
345,53.0,郑县,['郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
346,53.0,陕西省渭南市北,['陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],[],[],[],[],[],[],[],197.4939403291829,0.9608672440799373,110.00115251300494,35.400639776140196
347,53.0,杜,['杜'],,[['杜']],[{'LEV1': 'hvd_70634'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜'],[],[],[],[],[220],[264],3.3187620247361025,0.9993423985361055,108.92208,34.1845
348,54.0,山东省,['山东省'],,[['山东']],[{'province': 37}],Province,[],modern,POINT (118.03798026089345 36.30292373832849),['山东省'],['NA'],['NA'],[],[],[],[],[],[],[],756.1848360111093,0.8501645338142928,118.03798026089345,36.30292373832849
349,54.0,棠县,['棠县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
350,55.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
351,55.0,卑梁,['卑梁'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
