Text ID,Toponym ID,Period,State,Text,Toponym,Address,Match Type,Match Result,Match Level,Match Error,Province,Prefecture,County,Direction,geometry,Maximum Error Distance,X,Y,Source,Start Page,End Page
106,123,Warring States Period,赵（含中山）,中牟春秋末叶即已为晋县。其地当在今河南省鹤壁市西（参见第三章第五节)。《史记》卷43《赵世家》载：“献侯少即位，治中牟。”敬侯元年（前395），复迁都邯郸（参见上文邯郸县考证），中牟此后当复为赵县。《吕氏春秋·审分览》中记载有“赵襄子之时，以任登为中牟令”，亦可证赵国设有该县。成侯十四年（前361），中牟县属魏（参见本章第四节）。,﻿中牟,河南省鹤壁市西,Single,[{'city': 4106}],City,[],['河南'],['鹤壁'],['NA'],西,POINT (114.17099681983701 35.748493488758115),70.38062339,114.1709968,35.74849349,中国行政区划通史先秦卷,327,327
107,124,Warring States Period,赵（含中山）,晋阳本春秋晋邑，其地在今山西省太原市西南。春秋末期为赵氏邑。战国时期晋阳为赵国所据。《战国策·齐策三》曰：国子曰：“晋阳者，赵之柱国也。”高诱注曰：“柱国，都也。”据此则可知晋阳战国时期为赵之都城。又，献侯元年（前426），都中牟；敬侯元年（前395），复徒都邯郸(《史记》卷43《赵世家》)，此后，赵一直都于此。是晋阳为赵之都城当在公元前426年之前。晋阳城规模不小，故颇疑该年赵都由此迁出之后，晋阳置为赵县。又，战国赵币中有“晋阳”尖足布和“晋阳”小直刀，此可为晋阳为县提供一旁证。孝成王十九年（前247），晋阳属秦。旋反，又属赵国。孝成王二十年（前246），晋阳最终归秦（参见第六章第三节）。,﻿晋阳,山西省太原市西南,Single,[{'city': 1401}],City,[],['山西'],['太原'],['NA'],西南,POINT (112.23326042897403 37.68957885305545),150.1895488,112.2332604,37.68957885,中国行政区划通史先秦卷,327,328
108,125,Warring States Period,赵（含中山）,《水经·沁水注》引《竹书纪年》曰：“晋烈公元年，赵献子城泫氏。”晋烈公元年为公元前417年，既然此年赵“城泫氏”，则似其时置泫氏县。其地在今山西省高平市。成侯二十四年（前351），泫氏县人魏（参见本章第四节）。,﻿泫氏县,山西省高平市,Single,[{'county': 140581}],County,[],['山西'],['晋城'],['高平'],,POINT (112.90838004946175 35.82144933697499),44.0610721,112.90838,35.82144934,中国行政区划通史先秦卷,328,328
109,126,Warring States Period,赵（含中山）,《史记》卷43《赵世家》：“（献侯）十三年，城平邑。”(《史记》卷15《六国年表》所载同)《水经·河水注》曰：“故渎又东北迳平邑郭西，《竹书纪年》，晋烈公四年，赵城平邑。”(《初学记》卷8州郡部、《太平寰宇记》卷54魏州南乐县所载与此同)《水经·水注》曰：“水又东迳平邑县故城南，赵献侯十三年，城平邑。”赵献侯十三年即晋烈公四年，亦即公元前414年，既言“城平邑”，则平邑似当于此时置县。其地在今山西省大同县东。代王嘉七年（前222），秦灭赵，平邑至迟此时属秦。,﻿平邑,山西省大同县东,Single,[{'city': 1402}],City,[],['山西'],['大同'],['NA'],东,POINT (113.91355460955305 39.89883588503277),191.8953337,113.9135546,39.89883589,中国行政区划通史先秦卷,328,328
111,127,Warring States Period,赵（含中山）,番吾，或作播吾(《韩非子·外储说》)、鄱吾(《史记》卷15《六国年表》)。《史记》卷43《赵世家》载：“番吾君自代来”。此事在烈侯六年与九年间。《战国策·赵策二》曰：“王（按，指赵武灵王）立周绍为傅，曰：“寡人始行县，过番吾……’”顾观光以为“盖当时县令皆僭称君”。如是，则至迟烈侯六年（前403)赵设有番吾县。其地在今河北省平山县东南。《韩非子·外储说》云：“赵主父令工施钩梯而缘播吾，刻疎人迹其上，广三尺，长五尺，而勒之曰：‘主父常游于此。’”是番吾因山而得名。幽缪王四年（前232），番吾属秦（参见第六章第四节)。,﻿番吾,河北省平山县东南,Single,[{'county': 130131}],County,[],['河北'],['石家庄'],['平山'],东南,POINT (114.03488238466727 38.315971981912384),74.58545793,114.0348824,38.31597198,中国行政区划通史先秦卷,328,329
115,128,Warring States Period,赵（含中山）,战国时期榆次本属魏，其地在今山西省榆次市。成侯十四年（前361），榆次属赵。《水经·洞过水注》引《竹书纪年》曰：“梁惠成王九年，与邯郸榆次、阳邑者也。”据《新编年表》，知此处的梁惠成王九年为溯上纪年法纪年，与赵成侯十四年为同一年，“邯郸”亦当为赵国之代称。赵得榆次后，当置县。在战国赵币中有“榆即”、“榆即半”尖足布及“榆即”方足布，“榆即”当即榆次，这又可为赵置有榆次县提供一间接论据。孝成王十八年（前248），榆次县属秦（参见第六章第三节)。,﻿榆次,山西省榆次市,Single,[{'county': 140702}],County,[],['山西'],['晋中'],['榆次'],,POINT (112.80606991650117 37.635511644302525),59.0183775,112.8060699,37.63551164,中国行政区划通史先秦卷,329,330
116,129,Warring States Period,赵（含中山）,"出土战国赵币中有“蔺”尖足布、方足布、圆足布、直刀、圆钱及“蔺半”尖足布，说明其时蔺为一经济较发达之地，可为其时赵设有蔺县提供一间接证据。又，《史记》卷43《赵世家》载，赵成侯二十四年，“秦攻我蔺”。赵成侯二十四年为公元前351年，故颇疑至迟该年赵已置蔺县。其地在今山西省离石县西。在已知的战国赵币中有“蔺”直刀，也可为赵置有该县添一旁证。肃侯二十二年（前329），秦攻取蔺县。不久，该地复为赵据。武灵王十二年（前313),蔺又为秦所取。旋蔺又归赵。惠文王十八年（前281），蔺复属秦（参见第六章第二节)。",﻿蔺县,山西省离石县西,Single,[{'county': 141102}],County,[],['山西'],['吕梁'],['离石'],西,POINT (111.16440600917059 37.58621469802759),64.08513554,111.164406,37.5862147,中国行政区划通史先秦卷,330,330
118,130,Warring States Period,赵（含中山）,鄗本春秋晋邑，其地在今河北省柏乡县北。战国时期为赵邑。《史记》卷43《赵世家》曰：“（武灵王）三年，城。”赵武灵王三年为公元前322年，此处既言“城鄗”，似鄗应在是年置为县。《史记》卷43《赵世家》又载：“（武灵王）二十一年，攻中山。……王军取、石邑、封龙、东垣。中山献四邑和，王许之，罢兵。”赵武灵王二十一年为公元前304年，顾观光据此推测曾为中山所得，又复取之，并引《战国策·赵策二》赵武灵王所曰“先时中山负齐之强兵，侵掠吾地，系累吾民，引水围。非社稷神灵，即鄗几不守”为证©。然其说实有误。《赵策二》之文，恰说明为赵地，而不属中山，否则中山不会“引水围鄗”。《史记》卷43《赵世家》中所提到的“鄗”当为衍文。王先谦已辨之。赵孝成王时，魏公子信陵君无忌窃符救赵有功，“赵王以为公子汤沐邑”(《史记》卷47《魏公子列传》)。幽缪王七年（前229），秦大破赵，至迟此时鄗属秦。,﻿鄗,河北省柏乡县北,Single,[{'county': 130524}],County,[],['河北'],['邢台'],['柏乡'],北,POINT (114.72275114359101 37.59527286626825),25.39233258,114.7227511,37.59527287,中国行政区划通史先秦卷,330,331
120,131,Warring States Period,赵（含中山）,武灵王十八年（前307）时已置有代郡（参见第八章第三节），代应为其属县。另，在出土的战国赵布中有“代邑”，亦可证战国时赵可能已有代县。其地在今河北省蔚县东北代王城。代王嘉七年（前222），秦攻赵，取其地，置代郡，代县属秦，为代郡治所（参见第九章第三节）。,﻿代郡,河北省蔚县东北代王城,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],,POINT (115.65162575987003 39.307581016117936),776.9062927,115.6516258,39.30758102,中国行政区划通史先秦卷,331,331
120,132,Warring States Period,赵（含中山）,武灵王十八年（前307）时已置有代郡（参见第八章第三节），代应为其属县。另，在出土的战国赵布中有“代邑”，亦可证战国时赵可能已有代县。其地在今河北省蔚县东北代王城。代王嘉七年（前222），秦攻赵，取其地，置代郡，代县属秦，为代郡治所（参见第九章第三节）。,代县,河北省蔚县东北代王城,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],,POINT (115.65162575987003 39.307581016117936),776.9062927,115.6516258,39.30758102,中国行政区划通史先秦卷,331,331
122,133,Warring States Period,赵（含中山）,"战国时期石邑本为中山邑，其地在今河北省获鹿县东南。《史记》卷43《赵世家》载：“（武灵王）二十一年，攻中山……王军取、石邑、封龙、东垣。中山献四邑和，王许之，罢兵。”赵武灵王二十一年为公元前304年，据此则该年石邑属赵国。石邑归赵后，疑置为赵县（参见第六章第三节）。战国赵币中有“妬（石）邑”三孔布，也可为其时赵置有该县添一旁证。惠文王十八年（前281),石邑属秦。石邑一名石城（参见第六章第三节）。",石邑,河北省获鹿县东南,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],东南,POINT (116.89783374588083 38.45476041072678),776.9062927,116.8978337,38.45476041,中国行政区划通史先秦卷,331,331
122,134,Warring States Period,赵（含中山）,"战国时期石邑本为中山邑，其地在今河北省获鹿县东南。《史记》卷43《赵世家》载：“（武灵王）二十一年，攻中山……王军取、石邑、封龙、东垣。中山献四邑和，王许之，罢兵。”赵武灵王二十一年为公元前304年，据此则该年石邑属赵国。石邑归赵后，疑置为赵县（参见第六章第三节）。战国赵币中有“妬（石）邑”三孔布，也可为其时赵置有该县添一旁证。惠文王十八年（前281),石邑属秦。石邑一名石城（参见第六章第三节）。",石城,河北省获鹿县东南,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],东南,POINT (116.89783374588083 38.45476041072678),776.9062927,116.8978337,38.45476041,中国行政区划通史先秦卷,331,331
123,135,Warring States Period,赵（含中山）,云中战国时期为赵县，其地在今内蒙古自治区托克托县东北。至迟武灵王二十六年（前299）置云中郡，云中县为其属县（参见第八章第三节），是赵云中县之置亦不会晚于该年。幽缪王二年（前234），云中县属秦。,云中县,内蒙古自治区托克托县东北,Single,[{'county': 150122}],County,[],['内蒙古'],['呼和浩特'],['托克托'],东北,POINT (111.39971247209442 40.446017266527306),57.38170765,111.3997125,40.44601727,中国行政区划通史先秦卷,331,331
124,136,Warring States Period,赵（含中山）,至迟武灵王二十七年（前298），赵置雁门郡（参见第八章第三节），善无当为其属县。其地在今山西省右玉县南。战国赵国钱币中有“善往”平首尖足布，善往当即善无，是又可为赵国其时置有该县添一旁证。幽缪王二年（前234），秦攻赵，取其地，置雁门郡，善无县属秦，为雁门郡治所（参见第九章第三节）。,﻿善无,山西省右玉县南,Single,[{'county': 140623}],County,[],['山西'],['朔州'],['右玉'],南,POINT (112.41846099600633 39.85267986191653),65.02937462,112.418461,39.85267986,中国行政区划通史先秦卷,332,332
126,137,Warring States Period,赵（含中山）,《史记》卷43《赵世家》曰：“（惠文王）八年，城南行唐。”赵惠文王八年即公元前291年，此年既然“城南行唐”，则南行唐似应于其时置县。又，在《商周金文录遗》599中录有赵国的“南行阳徐（令）”剑，而其中的“南行阳”，当即南行唐。另外，在战国出土的赵国钱币中有“南行易（唐）”三孔布，这都为南行唐为县提供了佐证。该地在今河北省行唐县东北。幽缪王七年（前229），秦破赵，南行唐至迟此时属秦。,﻿南行唐,河北省行唐县东北,Single,[{'county': 130125}],County,[],['河北'],['石家庄'],['行唐'],东北,POINT (114.49322173591435 38.63932089106895),51.66138736,114.4932217,38.63932089,中国行政区划通史先秦卷,332,332
127,138,Warring States Period,赵（含中山）,战国时期赵置有兹氏县，其地在今山西省汾阳南。在内蒙古境内出土有“八年兹氏令”戈，当为赵国兵器。此可证其时赵置有该县。另外，出土的战国赵币中有“兹氏”、“兹氏半”的尖足布与方足布，也为其时赵在兹氏已设县添一旁证。惠文王十七年（前282），兹氏县属秦（参见第六章第三节）。,﻿兹氏县,山西省汾阳南,Single,[{'county': 141182}],County,[],['山西'],['吕梁'],['汾阳'],南,POINT (111.7458049313197 37.243195012916445),52.98319982,111.7458049,37.24319501,中国行政区划通史先秦卷,332,332
128,139,Warring States Period,赵（含中山）,《史记》卷43《赵世家》载：“（惠文王）二十四年，廉颇将，攻魏房子，拔之，因城而还。又攻安阳，取之。”惠文王二十四年为公元前275年。然《廉颇列传》载此事时却说廉颇所取魏之二地为防陵、安阳。又因房子自中山灭国后，当一直属赵，是《史记》卷43《赵世家》所载的“房子”当依《史记》卷81《廉颇列传》作防陵为是。防陵在今河南安阳西南。又因是“因城而还”，则颇疑其时赵得防陵后置县。幽缪王七年（前229），秦大破赵，虏赵王迁，至迟此时防陵属秦。,﻿防陵,河南安阳西南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],西南,POINT (113.91782422078211 35.77153853379669),151.1603241,113.9178242,35.77153853,中国行政区划通史先秦卷,332,333
131,140,Warring States Period,赵（含中山）,《史记》卷43《赵世家》载：“（长平之战后）武垣令傅豹、王容、苏射率众反燕地。”《史记正义》曰：“武垣此时属赵，与燕接境，故云率燕众反燕地也。”长平之战发生在孝成王六年（前260），傅豹既然为“武垣令”，则赵当在此年前置有武垣县。以往一般认为秦设该县，不确。武垣县地在今河北省肃宁县东南。幽缪王七年（前229），秦大破赵，武垣县至迟此时属秦。,﻿武垣县,河北省肃宁县东南,Single,[{'county': 130926}],County,[],['河北'],['沧州'],['肃宁'],东南,POINT (115.96564043013896 38.35780706157759),31.25143864,115.9656404,38.35780706,中国行政区划通史先秦卷,333,333
132,141,Warring States Period,赵（含中山）,《史记》卷43《赵世家》云：“（孝成王）十一年，城元氏，县上原。”赵孝成王十一年即公元前255年，据上所述，既云“城元氏、县上原”，是该年赵置有上原县，而元氏也似应在此时置县。元氏在今河北省元氏县西北。至于上原县之地望，不详，疑近元氏。幽缪王七年（前229），秦大破赵，元氏、上原至迟此时属秦。,﻿元氏县,河北省元氏县西北,Single,[{'county': 130132}],County,[],['河北'],['石家庄'],['元氏'],西北,POINT (114.31931924460764 37.862395235119365),44.29488856,114.3193192,37.86239524,中国行政区划通史先秦卷,333,333
133,142,Warring States Period,赵（含中山）,在出土的赵国铜戈中，见有如下的两则铭文，其一曰：“十七年，（邢）(令)吴，上库工币（师）宋艮，治厜执斋（剂）。”其二曰：“二年，型（邢）[](令)孟柬庆、库工币（师）乐参，冶明执齐（剂）”。其中的“邢令”“吴”及“孟柬庆”，当即其时的邢县县令，因此赵国应置有邢县。其地在今河北邢台。另外，据李学勤的考证，第一则铭文中所提到的“十七年”，当为赵考成王十七年（前249）。若此，则至迟该年，赵已置邢县。幽缪王七年（前229），秦大破赵，邢县至迟此时属秦。,﻿邢县,河北邢台,Single,[{'city': 1305}],City,[],['河北'],['邢台'],['NA'],,POINT (114.78086583070218 37.27875526653931),184.8426817,114.7808658,37.27875527,中国行政区划通史先秦卷,333,334
134,143,Warring States Period,赵（含中山）,战国时期，赵当置有新城县（参见第六章第二节），出土的战国时期赵国的钱币中有“亲（新）城”尖足布，亦为新城其时为赵县添一旁证。其地在今山西省朔州南。孝成王十八年（前248），新城属秦（参见第六章第三节)。,﻿新城县,山西省朔州南,Single,[{'city': 1406}],City,[],['山西'],['朔州'],['NA'],南,POINT (112.7577333418269 39.3625088603206),148.9075147,112.7577333,39.36250886,中国行政区划通史先秦卷,334,334
135,144,Warring States Period,赵（含中山）,战国时期，赵似当置有狼孟县，其地在今山西省阳曲县。孝成王十八年(前248)，狼孟属秦。不久，狼孟复还属。幽缪王四年（前232），狼孟再次归秦(参见第六章第三节)。,﻿狼孟县,山西省阳曲县,Single,[{'county': 140122}],County,[],['山西'],['太原'],['阳曲'],,POINT (112.59149975175032 38.186747937047),87.44477665,112.5914998,38.18674794,中国行政区划通史先秦卷,334,334
138,145,Warring States Period,赵（含中山）,柏人本晋邑，其地在今河北省隆尧县西。战国时属赵国。《史记》卷43《赵世家》载：“幽缪王迁元年，城柏人。”赵幽缪王迁元年为公元前235年，顾栋高据此以为是年赵置柏人县，应是。顾氏之论又可在出土的战国赵币中找到论据，赵直刀币中有“白人”，此“白人”当即柏人，柏人直刀币可说明其时柏人已很发达，依理亦当置县。幽缪王七年（前229），秦破赵后，柏人县至迟此时属秦。,﻿柏人,河北省隆尧县西,Single,[{'county': 130525}],County,[],['河北'],['邢台'],['隆尧'],西,POINT (114.67569049505056 37.38107330666618),45.58473877,114.6756905,37.38107331,中国行政区划通史先秦卷,334,334
140,146,Warring States Period,赵（含中山）,《战国策·秦策五》中记载赵有“平原津令郭遗”，其中的“平原津令”在下文又作“平原令”。故赵似亦当置有平原县，其地在今山东省平原县南。幽缪王七年（前229），秦大破赵，平原县至迟此时属秦。,﻿平原县,山东省平原县南,Single,[{'county': 371426}],County,[],['山东'],['德州'],['平原'],南,POINT (116.40304329278604 37.04535351505217),47.29866895,116.4030433,37.04535352,中国行政区划通史先秦卷,335,335
141,147,Warring States Period,赵（含中山）,战国古赵国玺印中有一钮“富昌韩君”玺，由于其时官玺多为县级官吏使用之物，故颇疑其时赵国已置有富昌县，其地在今内蒙古自治区淮格尔旗。幽缪王七年（前229），秦大破赵，富昌至迟此时属秦。,﻿富昌县,内蒙古自治区淮格尔旗,Single,[{'province': 15}],Province,[],['内蒙古'],['NA'],['NA'],,POINT (118.33073058653834 45.337424442101764),2353.379515,118.3307306,45.33742444,中国行政区划通史先秦卷,335,335
142,148,Warring States Period,赵（含中山）,战国时期赵国的兵器中有“三年武平‘命（令）”剑，由其中的“武平令”，可知武平应为赵县。该地在今河北省文安县北。幽缪王七年（前229），秦大破赵，武平县至迟此时属秦。,﻿武平县,河北省文安县北,Single,[{'county': 131026}],County,[],['河北'],['廊坊'],['文安'],北,POINT (116.5031976717793 38.97044642638492),46.94317953,116.5031977,38.97044643,中国行政区划通史先秦卷,335,335
144,149,Warring States Period,赵（含中山）,"出土的战国时期赵国兵器中有“三年徐（令）”剑，其中的“”当是栾。据此铭文可知战国时期赵国设置了该县。其地在今河北省赵县西北南轮城。幽缪王七年（前229），秦大破赵，栾县至迟此时属秦。另外，出土的战国时期赵国的钱币中还有“商城”、“商平”、“中阳”、“阳化”、“阳丘”、“阳邑”、“武安”、“西都”、“平周”、“平州”、“寿阴”、“虑虒”、“虑虒半”、“藿人”、“大阴”、“大阴半""、“繁寺（止？）”（繁畤）、“娄番（弁？）”（楼烦)、“酆”、“尹城”、“平城”、“椁”（崞）、“邪”（推邪？）、“奴邑”（茹？）、“博”、“平匋”、“襄洹”、“平襄”、“郎”、“成襄”等尖足布，“平阴”、“鄩氏”、“鄫”、“隰城”、“莆子”、“奇氏”、“盧阳”、“平氏”、“完（冠）阳”（原阳）、“星阳”（清阳）、“人也”（任）、“氏金”（泜）、“平于”（平舒）、“沙乇”（沙泽）、“干关”（抨关）、“平阳”、“邸”、“”、“北箕”、“狋氏”等方足布，“圁阳化”、“阳新化”、“成”、“成白”等刀币，“上（曲）阳”、“下（曲）阳”、“安阳”、“家阳”、“上尃（博）”、“下尃（博）”、“北九门”、“五陉”、“封氏”、“新处”、“王夸”（望诸？）、“关”、“宋子”、“上艾”、“平台”、“凭”、“邓（苏）阳”、“邢”、“鸾即”（安次？）、“觱”（即裴）、“安险（阴？、险？）”、“大酉”（扶柳）、“鄚”（权）、“阿”、“貍”、“亲（新）处”、“阳湔（原）”、“余亡（吾）”、“戏”、“武阳”、“战（沾？）”等三孔布。这些钱币中所出现的地名，亦有可能其时已为赵县。",﻿栾县,河北省赵县西北南轮城,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],,POINT (115.65162575987003 39.307581016117936),776.9062927,115.6516258,39.30758102,中国行政区划通史先秦卷,335,336
145,150,Warring States Period,魏（含卫）,温本春秋晋县，其地在今河南省温县西南（参见第三章第五节）。战国时为魏县。安釐王二年（前275）属秦（参见第六章第三节）。,﻿温县,河南省温县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.39370188676723 33.083013784123835),602.4028642,112.3937019,33.08301378,中国行政区划通史先秦卷,337,337
146,151,Warring States Period,魏（含卫）,少梁本梁国，其地在今陕西省韩城市西南。鲁僖公十九年（前641），秦灭之。鲁文公十年（前617）又归晋。战国时属魏。《史记》卷5《秦本纪》载：“灵公六年，晋城少梁，秦击之。”卷44《魏世家》载：“（文侯）六年，城少梁。”《史记》卷15《六国年表》魏文侯六年栏曰：“魏城少梁。……八年，复城少梁。”以上可资为证。据《新编年表》，《魏世家》所说的魏文侯六年实应为称侯十六年，亦即秦灵公六年（前422）。魏二度城少梁，是魏当置有少梁县。惠成王十七年（前354)少梁属秦（参见第六章第二节）。旋少梁又还属魏，并于惠成王更元七年(前328)再次属秦（参见第十一章第二节）。,﻿少梁,陕西省韩城市西南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],西南,POINT (110.28597016323522 35.446027127981765),60.05591236,110.2859702,35.44602713,中国行政区划通史先秦卷,337,337
147,152,Warring States Period,魏（含卫）,《史记》卷44《魏世家》载：“（文侯）十七年，伐中山，使子击守之，赵仓唐傅之。……西攻秦，至郑而还，筑雒阴、合阳。”卷15《六国年表》魏文侯十七年栏曰：“击宋中山。伐秦至郑，还筑洛阴、合阳。”《史记集解》引徐广曰：“一云击宋中山，置合阳。世家云攻秦至郑而还，筑阴、合阳。”此处的魏文侯十七年，据《新编年表》，当是文侯称侯十七年，即文侯二十二年（前421），其时既言文侯“筑（置）雒（洛）阴、合阳”，则雒阴、合阳当于此时置县。雒阴在今陕西省大荔县西南洛河南岸。惠成王五年（前366），阴为秦所得（参见第六章第二节）。合阳在今陕西省合阳县东南。至迟惠成王三十三年（前338），合阳属秦（参见第六章第二节)。,﻿雒阴,陕西省大荔县西南洛河南岸,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],,POINT (110.01210300467098 34.82411115789529),67.2192057,110.012103,34.82411116,中国行政区划通史先秦卷,337,337
147,153,Warring States Period,魏（含卫）,《史记》卷44《魏世家》载：“（文侯）十七年，伐中山，使子击守之，赵仓唐傅之。……西攻秦，至郑而还，筑雒阴、合阳。”卷15《六国年表》魏文侯十七年栏曰：“击宋中山。伐秦至郑，还筑洛阴、合阳。”《史记集解》引徐广曰：“一云击宋中山，置合阳。世家云攻秦至郑而还，筑阴、合阳。”此处的魏文侯十七年，据《新编年表》，当是文侯称侯十七年，即文侯二十二年（前421），其时既言文侯“筑（置）雒（洛）阴、合阳”，则雒阴、合阳当于此时置县。雒阴在今陕西省大荔县西南洛河南岸。惠成王五年（前366），阴为秦所得（参见第六章第二节）。合阳在今陕西省合阳县东南。至迟惠成王三十三年（前338），合阳属秦（参见第六章第二节)。,合阳,陕西省合阳县东南,Single,[{'county': 610524}],County,[],['陕西'],['渭南'],['合阳'],东南,POINT (110.25805341874907 35.1197875851478),54.72411301,110.2580534,35.11978759,中国行政区划通史先秦卷,337,337
148,154,Warring States Period,魏（含卫）,邺，春秋齐桓公始筑城，其地在今河北省临漳县西南。后属晋。魏文侯七年（前436）得其地。《战国策·魏策一》曰：“西门豹为邺令，而辞乎魏文侯。”《史记》卷44《魏世家》曰：“（魏文侯）任西门豹守邺，而河内称治。”卷126《滑稽列传》曰：“魏文侯时，西门豹为邺令。”《韩非子·内储说》载：“西门豹为邺令，佯亡其车辖，令吏求之不能得，使人求之而得之家人屋间。”《史记》卷44《魏世家》将西门豹守邺事系于魏文侯二十五年（按，据《新编年表》当作三十五年，即前408)与二十六年（按，据《新编年表》当作三十六年，即前407)之间，故至迟公元前407年魏已置邺县。另外，在《三代吉金文存》(20·23·1)中录有魏国“卅二年幕（业）端（令）”戈，是又可为魏置有邺县添一力证。景湣王四年（前239）邺为赵国所据（参见本章第三节)。,﻿邺,河北省临漳县西南,Single,[{'county': 130423}],County,[],['河北'],['邯郸'],['临漳'],西南,POINT (114.54267540902563 36.16729457408801),37.37513676,114.5426754,36.16729457,中国行政区划通史先秦卷,337,338
150,155,Warring States Period,魏（含卫）,苦陉本中山国邑，其地在今河北省无极县东北。后为魏县。《韩非子·难二》载：“李克治中山，苦陉令上计而人多。”李克乃魏文侯臣。据《新编年表》，魏文侯三十七年（前406）拔中山，使太子击守之。是李克治中山当在公元前406年之后（参见《史记》卷43《赵世家》及卷44《魏世家》）。《韩非子》中既已言及“苦陉令”，则其时魏当设置有苦陉县。其后，苦陉县为赵所据（参见本章第三节)。,苦陉,河北省无极县东北,Single,[{'county': 130130}],County,[],['河北'],['石家庄'],['无极'],东北,POINT (115.02830651520212 38.23850613689574),32.78421452,115.0283065,38.23850614,中国行政区划通史先秦卷,338,338
151,156,Warring States Period,魏（含卫）,酸枣本春秋郑邑，其地在今河南省延津县西南。《水经·济水注》引圈称曰：“酸枣以棘名邦，故曰酸枣。”《史记》卷44《魏世家》曰：“（文侯）三十二年，伐郑。城酸枣。”卷15《六国年表》亦在魏文侯三十二年栏曰：“伐郑，城酸枣。”此处的魏文侯三十二年，据《新编年表》，应为魏文侯四十二年，即公元前401年。如此，则魏当于是年得酸枣。又因此年魏文侯“城酸枣”，所以魏应该在此时置酸枣县。景湣王元年（前242），酸枣县为秦所取（参见第六章第四节)。,﻿酸枣县,河南省延津县西南,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],西南,POINT (114.12924841501902 35.193294016954795),50.74193854,114.1292484,35.19329402,中国行政区划通史先秦卷,338,338
152,157,Warring States Period,魏（含卫）,"承匡，亦作承筐，本春秋宋邑，其地在今河南省睢县西南匡城。战国初期承匡属魏，《战国策·齐策二》载“犀首以梁为齐战于承国而不胜”，可证。《史记》卷44《魏世家》又载：“（文侯）三十五年，齐伐取我襄陵。”（卷15《六国年表》所载与此同)。据《新编年表》的考证，此处魏文侯三十五年当应作文侯四十五年（前398),既然此时魏已有襄陵，而由《汉志》陈留郡襄邑下颜师古注引圈称所云“襄邑，宋地，本承匡襄陵乡也。宋襄公所葬，故曰襄陵。秦始皇以承匡卑湿，故徒县于襄陵，谓之襄邑，县西三十里有承匡城”之文，又知襄陵为承国之襄陵乡，是至迟此时魏已有宋之承匡地。承匡属魏后，当置县（参见第六章第四节），颇疑置县亦即在其时。王假三年（前225），秦灭魏，至迟此时魏承匡县属秦。",﻿承匡,河南省睢县西南匡城,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12092453524787 33.871153246001654),602.4028642,113.1209245,33.87115325,中国行政区划通史先秦卷,338,339
153,158,Warring States Period,魏（含卫）,安邑，春秋时期为晋邑，其地在今山西省夏县西北。晋大夫魏绛自霍迁于此地。《史记》卷44《魏世家》即载：晋文公立，“而立魏武子袭魏氏之后封，列为大夫，治于魏。生悼子。魏悼子徙治霍。生魏绛。……（晋悼公之十一年，魏绛)徒治安邑”。其中的晋悼公十一年，据《新编年表》，当为晋悼公十二年(前562)。进入战国，安邑成为魏国都城。垣，乃战国时期魏邑，因境内有王屋山，故又称王垣。其地在今山西省垣曲县东南。《史记》卷44《魏世家》曰：“(武侯)二年，城安邑、王垣。”卷15《六国年表》魏武侯二年栏曰：“城安邑、王垣。”然其中魏武侯二年应作十四年（前382），这是由于司马迁在《六国年表》中误排魏国纪年所致（详见《新编年表》），因此《史记索隐》曰：“按，《纪年》十四年城洛阳及安邑、王垣。”（按，其中《纪年》当指《竹书纪年》）既言“城安邑、王垣”，似安邑、王垣工地即在此时分别置县。《史记》卷44《魏世家》曰：“（魏惠王三十一年)秦用商君，东地至河，而齐、赵数破我，安邑近秦，于是徙治大梁。”据此似魏由安邑徒都大梁当在魏惠王三十一年（前340）。然据《新编年表》的考证，以为应在魏惠王九年（前361）（详见本节大梁县考证）。魏迁都大梁后，旧都安邑，理当仍置县。又，在出土的战国魏国钱币中有“安邑二釿”、“安邑一新”、“安邑半釿”及“垣”圆钱，说明安邑、垣（王垣）其时已是较为发达的城邑，此亦可为安邑、垣（王垣）为县提供间接资料。惠成王十九年（前352），安邑属秦。此后安邑又还属魏。昭王四年（前292），垣（王垣）为秦所取，旋由秦处复得。昭王六年（前290），该县又为秦攻取（第六章第三节“秦县考证(中)”)。昭王十年（前286），安邑再次属秦（参见第六章第二节）。,﻿安邑,山西省夏县西北,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],西北,POINT (111.64635608332614 38.876458294322475),758.2426072,111.6463561,38.87645829,中国行政区划通史先秦卷,339,339
