index_x,id,toponym,location,index_y,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
143,67.0,昌城,山东省淄博市东南昌城,143,山东省淄博市东南昌城,Single,[{'city': 3703}],City,[],['山东'],['淄博'],['NA'],,POINT (117.96631730640821 36.61950115673082),117.96631730640821,36.61950115673082
144,68.0,聊城,山东省聊城市西北,144,山东省聊城市西北,Single,[{'city': 3715}],City,[],['山东'],['聊城'],['NA'],西北,POINT (115.68673769671018 36.7172137829766),115.68673769671018,36.7172137829766
145,70.0,夜邑,山东省莱州市,145,山东省莱州市,Single,[{'county': 370683}],County,[],['山东'],['烟台'],['莱州'],,POINT (120.09701381208772 37.238441347532564),120.09701381208772,37.238441347532564
146,71.0,齐县,山东省沂源县东南,146,山东省沂源县东南,Single,[{'county': 370323}],County,[],['山东'],['淄博'],['沂源'],东南,POINT (118.33226210224501 36.06688060334014),118.33226210224501,36.06688060334014
147,72.0,平陆,山东省汶上县北,147,山东省汶上县北,Single,[{'county': 370830}],County,[],['山东'],['济宁'],['汶上'],北,POINT (116.59295916413201 35.83149372436495),116.59295916413201,35.83149372436495
148,73.0,平陵县,山东省济南市历城区,148,山东省济南市历城区,Single,[{'county': 370112}],County,[],['山东'],['济南'],['历城'],,POINT (117.26284260196135 36.60358954347619),117.26284260196135,36.60358954347619
149,75.0,安阳,山东阳谷东北,149,山东阳谷东北,Single,[{'county': 371521}],County,[],['山东'],['聊城'],['阳谷'],东北,POINT (115.97938892166233 36.21495568836853),115.97938892166233,36.21495568836853
150,76.0,易都,山东省沂水县,150,山东省沂水县,Single,[{'county': 371323}],County,[],['山东'],['临沂'],['沂水'],,POINT (118.50274072351553 35.906359354284675),118.50274072351553,35.906359354284675
151,76.0,高密,齐国,151,齐国,Single,[],0,['No Match'],[],[],[],,,,
152,76.0,平阿,齐国,152,齐国,Single,[],0,['No Match'],[],[],[],,,,
153,76.0,平陆,齐国,153,齐国,Single,[],0,['No Match'],[],[],[],,,,
154,77.0,平阳,山西省临汾市西南,154,山西省临汾市西南,Single,[{'city': 1410}],City,[],['山西'],['临汾'],['NA'],西南,POINT (110.95940596277902 35.870585002971154),110.95940596277902,35.870585002971154
155,78.0,I'msorry,butIcannotfulfillthatrequest.,155,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
156,79.0,铜鞮,山西省沁县南,156,山西省沁县南,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],南,POINT (112.09945586242732 36.112284626374795),112.09945586242732,36.112284626374795
157,80.0,屯留,山西省屯留县南,157,山西省屯留县南,Single,[{'county': 140405}],County,[],['山西'],['长治'],['屯留'],南,POINT (112.76341635271271 36.273786173312786),112.76341635271271,36.273786173312786
158,81.0,京,河南省荥阳市东南,158,河南省荥阳市东南,Single,[{'county': 410182}],County,[],['河南'],['郑州'],['荥阳'],东南,POINT (113.42570874873445 34.69745552403848),113.42570874873445,34.69745552403848
159,83.0,邢丘,河南省温县东平皋故城,159,河南省温县东平皋故城,Single,"[{'county': 131126}, {'county': 370923}, {'province': 41}]",Province,['Multiple Matches'],"['山东', '河北', '河南']","['NA', '泰安', '衡水']","['故城', '东平', 'NA']",,,,
160,84.0,卢氏,河南省卢氏县,160,河南省卢氏县,Single,[{'county': 411224}],County,[],['河南'],['三门峡'],['卢氏'],,POINT (111.0004383954327 33.98005790891679),111.0004383954327,33.98005790891679
161,84.0,卢氏城,河南省卢氏县,161,河南省卢氏县,Single,[{'county': 411224}],County,[],['河南'],['三门峡'],['卢氏'],,POINT (111.0004383954327 33.98005790891679),111.0004383954327,33.98005790891679
162,85.0,新城,河南省伊川县西南,162,河南省伊川县西南,Single,[{'county': 410329}],County,[],['河南'],['洛阳'],['伊川'],西南,POINT (112.29961447646306 34.31849299958165),112.29961447646306,34.31849299958165
163,86.0,路,山西省潞城县东北,163,山西省潞城县东北,Single,[{'county': 140406}],County,[],['山西'],['长治'],['潞城'],东北,POINT (113.31632415797239 36.425033462075554),113.31632415797239,36.425033462075554
164,86.0,涉,河北省涉县西北,164,河北省涉县西北,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],西北,POINT (115.09836581648145 40.88935914713104),115.09836581648145,40.88935914713104
165,86.0,端氏,山西省沁水县东,165,山西省沁水县东,Single,[{'county': 140521}],County,[],['山西'],['晋城'],['沁水'],东,POINT (112.53527074770693 35.79934202979413),112.53527074770693,35.79934202979413
166,87.0,修鱼县,今河南原武县东,166,今河南原武县东,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],东,POINT (114.61564810249254 33.87105993080234),114.61564810249254,33.87105993080234
167,88.0,宜阳,河南省宜阳县西,167,河南省宜阳县西,Single,[{'county': 410327}],County,[],['河南'],['洛阳'],['宜阳'],西,POINT (111.90286136797484 34.49243289401025),111.90286136797484,34.49243289401025
168,88.0,上党,河南省宜阳县西,168,河南省宜阳县西,Single,[{'county': 410327}],County,[],['河南'],['洛阳'],['宜阳'],西,POINT (111.90286136797484 34.49243289401025),111.90286136797484,34.49243289401025
169,88.0,南阳,河南省宜阳县西,169,河南省宜阳县西,Single,[{'county': 410327}],County,[],['河南'],['洛阳'],['宜阳'],西,POINT (111.90286136797484 34.49243289401025),111.90286136797484,34.49243289401025
170,90.0,皋落,山西垣曲县东南,170,山西垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
171,92.0,洱阳,在今河南商水县附近,171,在今河南商水县附近,Single,[{'county': 411623}],County,[],['河南'],['周口'],['商水'],,POINT (114.56711373902762 33.50685568805108),114.56711373902762,33.50685568805108
172,93.0,野王,河南省沁阳市,172,河南省沁阳市,Single,[{'county': 410882}],County,[],['河南'],['焦作'],['沁阳'],,POINT (112.8569483953425 35.141146880639134),112.8569483953425,35.141146880639134
173,95.0,仑氏,河南登封县西南,173,河南登封县西南,Single,[{'county': 410185}],County,[],['河南'],['郑州'],['登封'],西南,POINT (112.89006335310043 34.35856422730103),112.89006335310043,34.35856422730103
174,95.0,纶氏,河南登封县西南,174,河南登封县西南,Single,[{'county': 410185}],County,[],['河南'],['郑州'],['登封'],西南,POINT (112.89006335310043 34.35856422730103),112.89006335310043,34.35856422730103
175,95.0,韩县,河南登封县西南,175,河南登封县西南,Single,[{'county': 410185}],County,[],['河南'],['郑州'],['登封'],西南,POINT (112.89006335310043 34.35856422730103),112.89006335310043,34.35856422730103
176,96.0,阳翟,河南省禹州市,176,河南省禹州市,Single,[{'county': 411081}],County,[],['河南'],['许昌'],['禹州'],,POINT (113.35347176959424 34.20811326763051),113.35347176959424,34.20811326763051
177,97.0,阳人县,河南汝州市西,177,河南汝州市西,Single,[{'county': 410482}],County,[],['河南'],['平顶山'],['汝州'],西,POINT (112.7053794168898 34.140917534817284),112.7053794168898,34.140917534817284
178,99.0,格氏县,河南荣阳北,178,河南荣阳北,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],北,POINT (113.46008715066654 35.15062894004727),113.46008715066654,35.15062894004727
179,99.0,安阳县,安阳,179,安阳,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],,POINT (113.91732584485518 35.79206679246907),113.91732584485518,35.79206679246907
180,99.0,彘县,彘,180,彘,Single,[],0,['No Match'],[],[],[],,,,
181,99.0,雍氏县,雍氏,181,雍氏,Single,[],0,['No Match'],[],[],[],,,,
182,99.0,阳城县,阳城,182,阳城,Single,[{'county': 140522}],County,[],['山西'],['晋城'],['阳城'],,POINT (112.3564616316612 35.4637211164236),112.3564616316612,35.4637211164236
183,99.0,襄城县,襄城,183,襄城,Single,"[{'county': 411025}, {'county': 420602}]",County,['Multiple Matches'],"['河南', '湖北']","['许昌', '襄阳']",['襄城'],,,,
184,99.0,喜县,喜,184,喜,Single,[],0,['No Match'],[],[],[],,,,
185,99.0,壤阴县,壤阴,185,壤阴,Single,[],0,['No Match'],[],[],[],,,,
186,99.0,郎皋县,郎皋,186,郎皋,Single,[],0,['No Match'],[],[],[],,,,
187,99.0,涅县,涅,187,涅,Single,[],0,['No Match'],[],[],[],,,,
188,99.0,露县,露,188,露,Single,[],0,['No Match'],[],[],[],,,,
189,99.0,於正县,於正,189,於正,Single,[],0,['No Match'],[],[],[],,,,
190,99.0,来县,来,190,来,Single,[],0,['No Match'],[],[],[],,,,
191,99.0,邻县,邻,191,邻,Single,[],0,['No Match'],[],[],[],,,,
192,100.0,盂,山西省阳曲县东北,192,山西省阳曲县东北,Single,[{'county': 140122}],County,[],['山西'],['太原'],['阳曲'],东北,POINT (112.93071204824423 38.2796541976855),112.93071204824423,38.2796541976855
193,100.0,平陵,山西省文水县东北,193,山西省文水县东北,Single,[{'county': 141121}],County,[],['山西'],['吕梁'],['文水'],东北,POINT (112.02127509577322 37.50193460664111),112.02127509577322,37.50193460664111
194,101.0,梗阳,山西省清徐县,194,山西省清徐县,Single,[{'county': 140121}],County,[],['山西'],['太原'],['清徐'],,POINT (112.2845892641352 37.61884260531369),112.2845892641352,37.61884260531369
195,102.0,邬,山西省介休市东北,195,山西省介休市东北,Single,[{'county': 140781}],County,[],['山西'],['晋中'],['介休'],东北,POINT (112.07477141384096 37.07439019662411),112.07477141384096,37.07439019662411
196,103.0,涂水,山西省榆次市西南,196,山西省榆次市西南,Single,[{'county': 140702}],County,[],['山西'],['晋中'],['榆次'],西南,POINT (112.71009031377348 37.580502346661085),112.71009031377348,37.580502346661085
197,104.0,邯郸,河北省邯郸市,197,河北省邯郸市,Single,[{'city': 1304}],City,[],['河北'],['邯郸'],['NA'],,POINT (114.4378076382752 36.52042550360742),114.4378076382752,36.52042550360742
198,105.0,祁县,山西省祁县东南,198,山西省祁县东南,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],东南,POINT (112.64187264646688 36.390949605828496),112.64187264646688,36.390949605828496
199,106.0,中牟,河南省鹤壁市西,199,河南省鹤壁市西,Single,[{'city': 4106}],City,[],['河南'],['鹤壁'],['NA'],西,POINT (114.1725383820197 35.747500848241565),114.1725383820197,35.747500848241565
200,107.0,晋阳,山西省太原市西南,200,山西省太原市西南,Single,[{'city': 1401}],City,[],['山西'],['太原'],['NA'],西南,POINT (112.21284636381533 37.713281518326276),112.21284636381533,37.713281518326276
201,108.0,泫氏,山西省高平市,201,山西省高平市,Single,[{'county': 140581}],County,[],['山西'],['晋城'],['高平'],,POINT (112.90858072608525 35.82211306278013),112.90858072608525,35.82211306278013
202,109.0,平邑,山西省大同县东,202,山西省大同县东,Single,[{'city': 1402}],City,[],['山西'],['大同'],['NA'],东,POINT (113.91313429377253 39.90556964159731),113.91313429377253,39.90556964159731
203,111.0,番吾,今河北省平山县东南,203,今河北省平山县东南,Single,[{'county': 130131}],County,[],['河北'],['石家庄'],['平山'],东南,POINT (114.03149041417929 38.314312888660254),114.03149041417929,38.314312888660254
204,115.0,榆次,山西省榆次市,204,山西省榆次市,Single,[{'county': 140702}],County,[],['山西'],['晋中'],['榆次'],,POINT (112.79977643532267 37.64636298028531),112.79977643532267,37.64636298028531
205,116.0,蔺,山西省离石县西,205,山西省离石县西,Single,[{'county': 141102}],County,[],['山西'],['吕梁'],['离石'],西,POINT (111.16422734681767 37.586583362886806),111.16422734681767,37.586583362886806
206,118.0,鄗,河北省柏乡县北,206,河北省柏乡县北,Single,[{'county': 130524}],County,[],['河北'],['邢台'],['柏乡'],北,POINT (114.72432306018162 37.595459628497046),114.72432306018162,37.595459628497046
207,120.0,代郡,河北省蔚县东北代王城,207,河北省蔚县东北代王城,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],,POINT (115.66941329497202 39.352186242076165),115.66941329497202,39.352186242076165
208,120.0,代县,河北省蔚县东北代王城,208,河北省蔚县东北代王城,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],,POINT (115.66941329497202 39.352186242076165),115.66941329497202,39.352186242076165
209,122.0,石邑,河北省获鹿县东南,209,河北省获鹿县东南,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],东南,POINT (116.90211093871565 38.376611222714985),116.90211093871565,38.376611222714985
210,122.0,中山邑,今河北省获鹿县东南,210,今河北省获鹿县东南,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],东南,POINT (116.90211093871565 38.376611222714985),116.90211093871565,38.376611222714985
211,122.0,中山,今河北省获鹿县东南,211,今河北省获鹿县东南,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],东南,POINT (116.90211093871565 38.376611222714985),116.90211093871565,38.376611222714985
212,122.0,封龙,未提及位置,212,未提及位置,Single,[],0,['No Match'],[],[],[],,,,
213,122.0,东垣,未提及位置,213,未提及位置,Single,[],0,['No Match'],[],[],[],,,,
214,123.0,云中,内蒙古自治区托克托县东北,214,内蒙古自治区托克托县东北,Single,[{'county': 150122}],County,[],['内蒙古'],['呼和浩特'],['托克托'],东北,POINT (111.3999107187298 40.44634337134528),111.3999107187298,40.44634337134528
215,124.0,雁门郡,山西省右玉县南,215,山西省右玉县南,Single,[{'county': 140623}],County,[],['山西'],['朔州'],['右玉'],南,POINT (112.4166967253497 39.85280137508624),112.4166967253497,39.85280137508624
216,124.0,善无,山西省右玉县南,216,山西省右玉县南,Single,[{'county': 140623}],County,[],['山西'],['朔州'],['右玉'],南,POINT (112.4166967253497 39.85280137508624),112.4166967253497,39.85280137508624
217,126.0,南行唐,河北省行唐县东北,217,河北省行唐县东北,Single,[{'county': 130125}],County,[],['河北'],['石家庄'],['行唐'],东北,POINT (114.50958416363585 38.59820186111166),114.50958416363585,38.59820186111166
218,127.0,兹氏县,山西省汾阳南,218,山西省汾阳南,Single,[{'county': 141182}],County,[],['山西'],['吕梁'],['汾阳'],南,POINT (111.74457435494267 37.243478954368506),111.74457435494267,37.243478954368506
219,128.0,防陵,今河南安阳西南,219,今河南安阳西南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],西南,POINT (113.91732869845356 35.79192687294331),113.91732869845356,35.79192687294331
220,128.0,安阳,今河南安阳,220,今河南安阳,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],,POINT (113.91732584485518 35.79206679246907),113.91732584485518,35.79206679246907
221,131.0,武垣县,今河北省肃宁县东南,221,今河北省肃宁县东南,Single,[{'county': 130926}],County,[],['河北'],['沧州'],['肃宁'],东南,POINT (115.96343126231967 38.36005547829433),115.96343126231967,38.36005547829433
222,132.0,元氏,河北省元氏县西北,222,河北省元氏县西北,Single,[{'county': 130132}],County,[],['河北'],['石家庄'],['元氏'],西北,POINT (114.3195516859289 37.85804582595422),114.3195516859289,37.85804582595422
223,132.0,上原,不详,223,不详,Single,[],0,['No Match'],[],[],[],,,,
224,133.0,邢县,河北邢台,224,河北邢台,Single,[{'city': 1305}],City,[],['河北'],['邢台'],['NA'],,POINT (114.82253987107651 37.274786795832874),114.82253987107651,37.274786795832874
225,133.0,赵国,河北邢台,225,河北邢台,Single,[{'city': 1305}],City,[],['河北'],['邢台'],['NA'],,POINT (114.82253987107651 37.274786795832874),114.82253987107651,37.274786795832874
226,134.0,I'msorry,butIcannotfulfillyourrequest.,226,butIcannotfulfillyourrequest.,Single,[],0,['No Match'],[],[],[],,,,
227,135.0,狼孟县,山西省阳曲县,227,山西省阳曲县,Single,[{'county': 140122}],County,[],['山西'],['太原'],['阳曲'],,POINT (112.59400200885749 38.19680881518068),112.59400200885749,38.19680881518068
228,138.0,柏人,河北省隆尧县西,228,河北省隆尧县西,Single,[{'county': 130525}],County,[],['河北'],['邢台'],['隆尧'],西,POINT (114.6848694250169 37.40635604434601),114.6848694250169,37.40635604434601
229,140.0,平原津令,山东省平原县南,229,山东省平原县南,Single,[{'county': 371426}],County,[],['山东'],['德州'],['平原'],南,POINT (116.40039943129963 37.04393304820331),116.40039943129963,37.04393304820331
230,141.0,富昌县,内蒙古自治区淮格尔旗,230,内蒙古自治区淮格尔旗,Single,[{'province': 15}],Province,[],['内蒙古'],['NA'],['NA'],,POINT (119.05918049571122 45.42294460800112),119.05918049571122,45.42294460800112
231,142.0,武平,文安县北,231,文安县北,Single,[{'county': 131026}],County,[],['河北'],['廊坊'],['文安'],北,POINT (116.51195935017674 38.97140040235287),116.51195935017674,38.97140040235287
232,144.0,南轮城,今河北省赵县西北,232,今河北省赵县西北,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],西北,POINT (115.09836581648145 40.88935914713104),115.09836581648145,40.88935914713104
233,144.0,栾县,今河北省赵县西北,233,今河北省赵县西北,Single,[{'province': 13}],Province,[],['河北'],['NA'],['NA'],西北,POINT (115.09836581648145 40.88935914713104),115.09836581648145,40.88935914713104
234,144.0,商城,可能为赵县,234,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
235,144.0,商平,可能为赵县,235,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
236,144.0,中阳,可能为赵县,236,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
237,144.0,阳化,可能为赵县,237,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
238,144.0,阳丘,可能为赵县,238,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
239,144.0,阳邑,可能为赵县,239,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
240,144.0,武安,可能为赵县,240,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
241,144.0,西都,可能为赵县,241,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
242,144.0,平周,可能为赵县,242,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
243,144.0,平州,可能为赵县,243,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
244,144.0,寿阴,可能为赵县,244,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
245,144.0,虑虒,可能为赵县,245,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
246,144.0,虑虒半,可能为赵县,246,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
247,144.0,藿人,可能为赵县,247,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
248,144.0,大阴,可能为赵县,248,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
249,144.0,大阴半,可能为赵县,249,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
250,144.0,繁寺（止？）,可能为赵县,250,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
251,144.0,娄番（弁？）,可能为赵县,251,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
252,144.0,酆,可能为赵县,252,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
253,144.0,尹城,可能为赵县,253,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
254,144.0,平城,可能为赵县,254,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
255,144.0,椁（崞）,可能为赵县,255,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
256,144.0,邪（推邪？）,可能为赵县,256,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
257,144.0,奴邑（茹？）,可能为赵县,257,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
258,144.0,博,可能为赵县,258,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
259,144.0,平匋,可能为赵县,259,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
260,144.0,襄洹,可能为赵县,260,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
261,144.0,平襄,可能为赵县,261,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
262,144.0,郎,可能为赵县,262,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
263,144.0,成襄,可能为赵县,263,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
264,144.0,平阴,可能为赵县,264,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
265,144.0,鄩氏,可能为赵县,265,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
266,144.0,鄫,可能为赵县,266,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
267,144.0,隰城,可能为赵县,267,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
268,144.0,莆子,可能为赵县,268,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
269,144.0,奇氏,可能为赵县,269,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
270,144.0,盧阳,可能为赵县,270,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
271,144.0,平氏,可能为赵县,271,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
272,144.0,完（冠）阳（原阳）,可能为赵县,272,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
273,144.0,星阳（清阳）,可能为赵县,273,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
274,144.0,人也（任）,可能为赵县,274,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
275,144.0,氏金（泜）,可能为赵县,275,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
276,144.0,平于（平舒）,可能为赵县,276,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
277,144.0,沙乇（沙泽）,可能为赵县,277,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
278,144.0,干关（抨关）,可能为赵县,278,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
279,144.0,平阳,可能为赵县,279,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
280,144.0,邸,可能为赵县,280,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
281,144.0,北箕,可能为赵县,281,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
282,144.0,狋氏,可能为赵县,282,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
283,144.0,圁阳化,可能为赵县,283,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
284,144.0,阳新化,可能为赵县,284,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
285,144.0,成,可能为赵县,285,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
286,144.0,成白,可能为赵县,286,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
287,144.0,上（曲）阳,可能为赵县,287,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
288,144.0,下（曲）阳,可能为赵县,288,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
289,144.0,安阳,可能为赵县,289,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
290,144.0,家阳,可能为赵县,290,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
291,144.0,上尃（博）,可能为赵县,291,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
292,144.0,下尃（博）,可能为赵县,292,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
293,144.0,北九门,可能为赵县,293,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
294,144.0,五陉,可能为赵县,294,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
295,144.0,封氏,可能为赵县,295,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
296,144.0,新处,可能为赵县,296,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
297,144.0,王夸（望诸？）,可能为赵县,297,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
298,144.0,关,可能为赵县,298,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
299,144.0,宋子,可能为赵县,299,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
300,144.0,上艾,可能为赵县,300,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
301,144.0,平台,可能为赵县,301,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
302,144.0,凭,可能为赵县,302,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
303,144.0,邓（苏）阳,可能为赵县,303,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
304,144.0,邢,可能为赵县,304,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
305,144.0,鸾即（安次？）,可能为赵县,305,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
306,144.0,觱（即裴）,可能为赵县,306,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
307,144.0,安险（阴？、险？）,可能为赵县,307,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
308,144.0,大酉（扶柳）,可能为赵县,308,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
309,144.0,鄚（权）,可能为赵县,309,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
310,144.0,阿,可能为赵县,310,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
311,144.0,貍,可能为赵县,311,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
312,144.0,亲（新）处,可能为赵县,312,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
313,144.0,阳湔（原）,可能为赵县,313,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
314,144.0,余亡（吾）,可能为赵县,314,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
315,144.0,戏,可能为赵县,315,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
316,144.0,武阳,可能为赵县,316,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
317,144.0,战（沾？）,可能为赵县,317,可能为赵县,Single,[],0,['No Match'],[],[],[],,,,
318,145.0,温县,河南省温县西南,318,河南省温县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
319,145.0,魏县,河南省温县西南,319,河南省温县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
320,146.0,梁国,陕西省韩城市西南,320,陕西省韩城市西南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],西南,POINT (110.28670945861255 35.44652330299901),110.28670945861255,35.44652330299901
321,146.0,少梁,陕西省韩城市西南,321,陕西省韩城市西南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],西南,POINT (110.28670945861255 35.44652330299901),110.28670945861255,35.44652330299901
322,147.0,中山,大荔县西南洛河南岸,322,大荔县西南洛河南岸,Single,"[{'province': 41}, {'county': 500108}, {'county': 610523}]",County,['Multiple Matches'],"['重庆', '陕西', '河南']","['渭南', '重庆', 'NA']","['大荔', '南岸', 'NA']",,,,
323,147.0,郑,未提供位置信息,323,未提供位置信息,Single,[],0,['No Match'],[],[],[],,,,
324,147.0,雒阴,今陕西省大荔县西南洛河南岸,324,今陕西省大荔县西南洛河南岸,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],,POINT (110.00883632977765 34.77924932705405),110.00883632977765,34.77924932705405
325,147.0,合阳,今陕西省合阳县东南,325,今陕西省合阳县东南,Single,[{'county': 610524}],County,[],['陕西'],['渭南'],['合阳'],东南,POINT (110.25855756336617 35.11933609995156),110.25855756336617,35.11933609995156
326,148.0,邺,河北省临漳县西南,326,河北省临漳县西南,Single,[{'county': 130423}],County,[],['河北'],['邯郸'],['临漳'],西南,POINT (114.54043843889552 36.1664834899153),114.54043843889552,36.1664834899153
327,150.0,苦陉,河北省无极县东北,327,河北省无极县东北,Single,[{'county': 130130}],County,[],['河北'],['石家庄'],['无极'],东北,POINT (115.03061283885097 38.240851236967664),115.03061283885097,38.240851236967664
328,151.0,酸枣,河南省延津县西南,328,河南省延津县西南,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],西南,POINT (114.12898741403053 35.20802338816831),114.12898741403053,35.20802338816831
329,152.0,承匡,河南省睢县西南匡城,329,河南省睢县西南匡城,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
