id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty
76,高密,今山东省高密市,['今山东省高密市'],,"[['山东', '高密']]",[{'county': 370785}],County,[],modern,POINT (119.70412526659143 36.4209547819697),['山东省'],['潍坊市'],['高密市'],60.89086863,0.98793468
76,平阿,今山东省平阴县或者安徽省阜南县,['今山东省平阴县或者安徽省阜南县'],,"[['安徽', '阜南'], ['山东', '平阴']]","[{'county': 341225}, {'county': 370124}]",County,['Multiple Matches'],modern,POINT (116.02551980959825 34.427967608429825),"['安徽省', '山东省']","['济南市', '阜阳市']","['阜南县', '平阴县']",72.91391364,0.985552355
76,平陆,今山东省平邑县,['今山东省平邑县'],,"[['山东', '平邑']]",[{'county': 371326}],County,[],modern,POINT (117.69571212322336 35.43307694006579),['山东省'],['临沂市'],['平邑县'],65.66592939,0.986988518
77,平阳,今山西省临汾市西南,['今山西省临汾市西南'],西南,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (110.95969003614391 35.8697002512513),['山西省'],['临汾市'],['NA'],219.4164836,0.956523366
77,阳翟,今河南省禹州市,['今河南省禹州市'],,"[['河南', '禹州']]",[{'county': 411081}],County,[],modern,POINT (113.35143618723392 34.20804183504339),['河南省'],['许昌市'],['禹州市'],55.97553144,0.988908638
78,杨氏县,今山西省洪洞县东南,['今山西省洪洞县东南'],东南,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.76672382011358 36.20860499514204),['山西省'],['临汾市'],['洪洞县'],60.14682682,0.98808211
78,长子,今山西省长子县西南,['今山西省长子县西南'],西南,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.73650880783453 36.037037708848246),['山西省'],['长治市'],['长子县'],47.71652397,0.990545132
79,铜鞮,山西省沁县南,['山西省沁县南'],南,"[['山西', '沁']]",[{'county': 140430}],County,[],modern,POINT (112.61813237788624 36.57589974482548),['山西省'],['长治市'],['沁县'],61.43167988,0.987827521
80,屯留,今山西省屯留县南,['今山西省屯留县南'],南,"[['山西', '屯留']]",[{'county': 140405}],County,[],modern,POINT (112.76587678224547 36.27309000567509),['山西省'],['长治市'],['屯留区'],52.61571028,0.989574375
81,京,今河南省荥阳市东南,['今河南省荥阳市东南'],东南,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.42713048062978 34.695882459958945),['河南省'],['郑州市'],['荥阳市'],45.42760202,0.990998674
81,雍丘,郑城京,['郑城京'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],11.21288178,0.997778205
83,邢丘,今河南省温县东平皋故城,['今河南省温县东平皋故城'],,"[['河南', '温']]",[{'county': 410825}],County,[],modern,POINT (113.04985216390031 34.95060243994841),['河南省'],['焦作市'],['温县'],33.72644378,0.993317219
84,卢氏县,河南省卢氏县,['河南省卢氏县'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],91.74699459,0.981820644
85,新城,今河南省伊川县西南,['今河南省伊川县西南'],西南,"[['河南', '伊川']]",[{'county': 410329}],County,[],modern,POINT (112.29911588403783 34.31849099148184),['河南省'],['洛阳市'],['伊川县'],53.19816679,0.989458963
86,路,山西省潞城县东北,['山西省潞城县东北'],东北,"[['山西', '潞城']]",[{'county': 140406}],County,[],modern,POINT (113.31552966168692 36.42392405047477),['山西省'],['长治市'],['潞城区'],42.44207846,0.991590246
86,涉,河北省涉县西北,['河北省涉县西北'],西北,"[['河北', '涉']]",[{'county': 130426}],County,[],modern,POINT (113.63040281653161 36.68555202916863),['河北省'],['邯郸市'],['涉县'],62.63587666,0.987588913
86,端氏,山西省沁水县东,['山西省沁水县东'],东,"[['山西', '沁水']]",[{'county': 140521}],County,[],modern,POINT (112.53505901783956 35.79707011165995),['山西省'],['晋城市'],['沁水县'],95.54393548,0.981068293
87,修鱼,今河南原武县东,['今河南原武县东'],东,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.6338570331626 34.69682914812475),['河南省'],['郑州市'],['二七区'],18.8121651,0.996272433
88,宜阳,今河南省宜阳县西,['今河南省宜阳县西'],西,"[['河南', '宜阳']]",[{'county': 410327}],County,[],modern,POINT (111.90287371157324 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],66.29070063,0.986864722
90,皋落,山西垣曲县东南,['山西垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983
92,洱阳,汝阳（在今河南商水县附近）,['汝阳（在今河南商水县附近）'],,"[['河南', '汝阳'], ['河南', '商水']]","[{'county': 410326}, {'county': 411623}]",County,['Multiple Matches'],modern,POINT (113.4863876710892 33.79033899412565),['河南省'],"['周口市', '洛阳市']","['汝阳县', '商水县']",65.05481495,0.987109609
93,野王,河南省沁阳市,['河南省沁阳市'],,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.85669844553732 35.14110672107772),['河南省'],['焦作市'],['沁阳市'],36.01866516,0.992863023
95,纶氏,今河南登封县西南,['今河南登封县西南'],西南,"[['河南', '登封']]",[{'county': 410185}],County,[],modern,POINT (112.891039664918 34.36013385793426),['河南省'],['郑州市'],['登封市'],55.44965752,0.989012838
96,阳翟,今河南省禹州市,['今河南省禹州市'],,"[['河南', '禹州']]",[{'county': 411081}],County,[],modern,POINT (113.35143618723392 34.20804183504339),['河南省'],['许昌市'],['禹州市'],55.97553144,0.988908638
97,阳人县,河南汝州市西,['河南汝州市西'],西,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.70565219216941 34.1422310702784),['河南省'],['平顶山市'],['汝州市'],57.18441276,0.988669102
99,格氏县,今河南荣阳北,['今河南荣阳北'],北,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.64591382649851 34.72681534223693),['河南省'],['郑州市'],['二七区'],18.8121651,0.996272433
100,盂,山西省阳曲县东北,['山西省阳曲县东北'],东北,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.93120833021128 38.279632932372),['山西省'],['太原市'],['阳曲县'],87.44477665,0.982673113
100,平陵,山西省文水县东北,['山西省文水县东北'],东北,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.02085390132206 37.501287527895926),['山西省'],['吕梁市'],['文水县'],70.54339101,0.986022066
101,梗阳,今山西省清徐县,['今山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],40.44159733,0.991986634
102,邬,山西省介休市东北,['山西省介休市东北'],东北,"[['山西', '介休']]",[{'county': 140781}],County,[],modern,POINT (112.07433048751864 37.0744554990241),['山西省'],['晋中市'],['介休市'],40.88995185,0.991897794
103,涂水,山西省榆次市西南,['山西省榆次市西南'],西南,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.71080729830437 37.580962019394775),['山西省'],['晋中市'],['榆次区'],59.0183775,0.988305708
104,邯郸,今河北省邯郸市,['今河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],190.7269408,0.962208102
105,晋县,今山西省祁县东南,['今山西省祁县东南'],东南,"[['山西', '祁']]",[{'county': 140727}],County,[],modern,POINT (112.56366474085573 37.178344199597525),['山西省'],['晋中市'],['祁县'],47.73548334,0.990541376
105,祁县,属秦国,['属秦国'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
106,中牟,今河南省鹤壁市西,['今河南省鹤壁市西'],西,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.17099681983701 35.748493488758115),['河南省'],['鹤壁市'],['NA'],70.38062339,0.986054318
106,邯郸,今河南省邯郸市,['今河南省邯郸市'],,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.58890162690777 34.69682914812475),['河南省'],['郑州市'],['二七区'],18.8121651,0.996272433
107,晋阳,今山西省太原市西南,['今山西省太原市西南'],西南,"[['山西', '太原']]",[{'prefecture': 1401}],Prefecture,[],modern,POINT (112.23326042897403 37.68957885305545),['山西省'],['太原市'],['NA'],150.1895488,0.970240449
108,泫氏,今山西省高平市,['今山西省高平市'],,"[['山西', '高平']]",[{'county': 140581}],County,[],modern,POINT (112.90838004946175 35.82144933697499),['山西省'],['晋城市'],['高平市'],44.0610721,0.991269448
109,平邑,今山西省大同县东,['今山西省大同县东'],东,"[['山西', '大同']]",[{'prefecture': 1402}],Prefecture,[],modern,POINT (113.91355460955305 39.89883588503277),['山西省'],['大同市'],['NA'],191.8953337,0.961976589
111,番吾,今河北省平山县东南,['今河北省平山县东南'],东南,"[['河北', '平山']]",[{'county': 130131}],County,[],modern,POINT (114.03488238466727 38.315971981912384),['河北省'],['石家庄市'],['平山县'],74.58545793,0.985221144
115,榆次,今山西省榆次市,['今山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],59.0183775,0.988305708
115,邯郸,赵国之代称,['赵国之代称'],,"[['赵'], ['代']]","[{'county': 130133}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.93694262237949 38.430446347665175),"['河北省', '山西省']","['忻州市', '石家庄市']","['赵县', '代县']",56.77946794,0.988749341
116,蔺,今山西省离石县西,['今山西省离石县西'],西,"[['山西', '离石']]",[{'county': 141102}],County,[],modern,POINT (111.16440600917059 37.58621469802759),['山西省'],['吕梁市'],['离石区'],64.08513554,0.987301747
118,鄗,河北省柏乡县北,['河北省柏乡县北'],北,"[['河北', '柏乡']]",[{'county': 130524}],County,[],modern,POINT (114.72275114359101 37.59527286626825),['河北省'],['邢台市'],['柏乡县'],25.39233258,0.994968595
120,代郡,今河北省蔚县东北代王城,['今河北省蔚县东北代王城'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],77.82585652,0.98457907
120,代县,今河北省蔚县东北代王城,['今河北省蔚县东北代王城'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],77.82585652,0.98457907
122,石邑,今河北省获鹿县东南,['今河北省获鹿县东南'],东南,"[['河北', '获鹿']]",[{'county': 130110}],County,[],modern,POINT (114.41174983454458 37.95967940322291),['河北省'],['石家庄市'],['鹿泉区'],40.98093584,0.991879766
123,云中,内蒙古自治区托克托县东北,['内蒙古自治区托克托县东北'],东北,"[['内蒙古', '托克托']]",[{'county': 150122}],County,[],modern,POINT (111.39971247209442 40.446017266527306),['内蒙古自治区'],['呼和浩特市'],['托克托县'],57.38170765,0.988630009
124,善无,今山西省右玉县南,['今山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],65.02937462,0.987114649
124,雁门郡,善无县属秦，为雁门郡治所,['善无县属秦，为雁门郡治所'],,"[['善无县', '雁门郡', '秦']]",[{'county': 'hvd_95551'}],County,[],historic,POINT (112.34358 40.16037),['秦'],['雁门郡'],['善无县'],0.000170388,0.999999966
126,南行唐,今河北省行唐县东北,['今河北省行唐县东北'],东北,"[['河北', '行唐']]",[{'county': 130125}],County,[],modern,POINT (114.49322173591435 38.63932089106895),['河北省'],['石家庄市'],['行唐县'],51.66138736,0.989763471
127,兹氏县,今山西省汾阳南,['今山西省汾阳南'],南,"[['山西', '汾阳']]",[{'county': 141182}],County,[],modern,POINT (111.7458049313197 37.243195012916445),['山西省'],['吕梁市'],['汾阳市'],52.98319982,0.989501558
128,防陵,河南安阳西南,['河南安阳西南'],西南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91782422078211 35.77153853379669),['河南省'],['安阳市'],['NA'],151.1603241,0.970048093
131,武垣县,今河北省肃宁县东南,['今河北省肃宁县东南'],东南,"[['河北', '肃宁']]",[{'county': 130926}],County,[],modern,POINT (115.96564043013896 38.35780706157759),['河北省'],['沧州市'],['肃宁县'],31.25143864,0.993807633
132,元氏,今河北省元氏县西北,['今河北省元氏县西北'],西北,"[['河北', '元氏']]",[{'county': 130132}],County,[],modern,POINT (114.31931924460764 37.862395235119365),['河北省'],['石家庄市'],['元氏县'],44.29488856,0.991223118
132,上原县,疑近元氏,['疑近元氏'],,[['元氏']],[{'county': 130132}],County,[],modern,POINT (114.40973340753749 37.79201864352964),['河北省'],['石家庄市'],['元氏县'],44.29488856,0.991223118
133,邢县,今河北邢台,['今河北邢台'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],184.8426817,0.963374048
134,新城县,今山西省朔州南,['今山西省朔州南'],南,"[['山西', '朔州']]",[{'prefecture': 1406}],Prefecture,[],modern,POINT (112.7577333418269 39.3625088603206),['山西省'],['朔州市'],['NA'],148.9075147,0.97049448
135,狼孟县,今山西省阳曲县,['今山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],87.44477665,0.982673113
138,柏人,今河北省隆尧县西,['今河北省隆尧县西'],西,"[['河北', '隆尧']]",[{'county': 130525}],County,[],modern,POINT (114.67569049505056 37.38107330666618),['河北省'],['邢台市'],['隆尧县'],45.58473877,0.990967538
140,平原津令,今山东省平原县南,['今山东省平原县南'],南,"[['山东', '平原']]",[{'county': 371426}],County,[],modern,POINT (116.40304329278604 37.04535351505217),['山东省'],['德州市'],['平原县'],47.29866895,0.990627929
141,富昌,内蒙古自治区准格尔旗,['内蒙古自治区准格尔旗'],,"[['内蒙古', '准格尔旗']]",[{'county': 150622}],County,[],modern,POINT (110.86678954140831 39.802110284004044),['内蒙古自治区'],['鄂尔多斯市'],['准格尔旗'],119.5357604,0.976314394
142,武平,今河北省文安县北,['今河北省文安县北'],北,"[['河北', '文安']]",[{'county': 131026}],County,[],modern,POINT (116.5031976717793 38.97044642638492),['河北省'],['廊坊市'],['文安县'],46.94317953,0.990698368
144,栾县,今河北省赵县西北南轮城,['今河北省赵县西北南轮城'],,"[['河北', '赵']]",[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],40.5970445,0.991955833
145,晋县,今河南省温县西南,['今河南省温县西南'],西南,"[['河南', '温']]",[{'county': 410825}],County,[],modern,POINT (112.99257268385784 34.893863025996794),['河南省'],['焦作市'],['温县'],33.72644378,0.993317219
145,魏县,战国时为晋县所在地,['战国时为晋县所在地'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],41.98202073,0.991681405
146,少梁,今陕西省韩城市西南,['今陕西省韩城市西南'],西南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.28597016323522 35.446027127981765),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124
147,雒阴,今陕西省大荔县西南洛河南岸,['今陕西省大荔县西南洛河南岸'],,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.01210300467098 34.82411115789529),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742
147,合阳,今陕西省合阳县东南,['今陕西省合阳县东南'],东南,"[['陕西', '合阳']]",[{'county': 610524}],County,[],modern,POINT (110.25805341874907 35.1197875851478),['陕西省'],['渭南市'],['合阳县'],54.72411301,0.989156602
148,邺,今河北省临漳县西南,['今河北省临漳县西南'],西南,"[['河北', '临漳']]",[{'county': 130423}],County,[],modern,POINT (114.54267540902563 36.16729457408801),['河北省'],['邯郸市'],['临漳县'],37.37513676,0.992594243
150,苦陉,河北省无极县东北,['河北省无极县东北'],东北,"[['河北', '无极']]",[{'county': 130130}],County,[],modern,POINT (115.02830651520212 38.23850613689574),['河北省'],['石家庄市'],['无极县'],32.78421452,0.993503919
151,酸枣,河南省延津县西南,['河南省延津县西南'],西南,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.12924841501902 35.193294016954795),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657
152,承匡,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378
152,襄陵,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378
153,安邑,今山西省夏县西北,['今山西省夏县西北'],西北,"[['山西', '夏']]",[{'county': 140828}],County,[],modern,POINT (111.20683237037606 35.22600849766492),['山西省'],['运城市'],['夏县'],64.14364937,0.987290153
153,垣,今山西省垣曲县东南,['今山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983
157,大梁,今河南省开封市,['今河南省开封市'],,"[['河南', '开封']]",[{'prefecture': 4102}],Prefecture,[],modern,POINT (114.53029986642758 34.60656434330035),['河南省'],['开封市'],['NA'],139.3962435,0.972379106
158,绛,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],18.11651056,0.996410275
158,安邑,绛县之南,['绛县之南'],南,[['绛']],[{'county': 140826}],County,[],modern,POINT (111.61584147539875 35.42307127687708),['山西省'],['运城市'],['绛县'],44.90163885,0.991102892
161,济阳县故城,今河南省兰考县东北,['今河南省兰考县东北'],东北,"[['河南', '兰考']]",[{'county': 410225}],County,[],modern,POINT (115.09196939744291 34.94527385867838),['河南省'],['开封市'],['兰考县'],50.45387348,0.990002736
162,㶏阴,今河南省沙河南岸自漯河市以东至周口市一带,['今河南省沙河南岸自漯河市以东至周口市一带'],,"[['河南', '漯河'], ['河南', '周口']]","[{'prefecture': 4111}, {'prefecture': 4116}]",Prefecture,['Multiple Matches'],modern,POINT (114.39245479669374 33.69235373031368),['河南省'],"['周口市', '漯河市']",['NA'],215.3081824,0.957337412
163,顿丘,河南浚县西,['河南浚县西'],西,"[['河南', '浚']]",[{'county': 410621}],County,[],modern,POINT (114.3762208187668 35.651547135524595),['河南省'],['鹤壁市'],['浚县'],51.47458677,0.989800485
164,阴晋,今陕西省华阴市东,['今陕西省华阴市东'],东,"[['陕西', '华阴']]",[{'county': 610582}],County,[],modern,POINT (110.11763006113412 34.52954863737746),['陕西省'],['渭南市'],['华阴市'],34.04787866,0.993253528
166,蒲子县,今山西隰县,['今山西隰县'],,"[['山西', '隰']]",[{'county': 141031}],County,[],modern,POINT (111.03617294127261 36.698794930447754),['山西省'],['临汾市'],['隰县'],55.13781978,0.989074628
167,漆垣,今陕西铜川西北,['今陕西铜川西北'],西北,"[['陕西', '铜川', '']]",[{'county': 610204}],County,[],modern,POINT (108.74739197537846 35.20198579500413),['陕西省'],['铜川市'],['耀州区'],56.62119825,0.988780701
168,咎奴,陕西延安市东北延河北岸,['陕西延安市东北延河北岸'],,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.55932185655246 36.421073135683955),['陕西省'],['延安市'],['NA'],294.1588303,0.941713423
169,皮氏,今山西省河津县西,['今山西省河津县西'],西,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.63696218903414 35.60377636215732),['山西省'],['运城市'],['河津市'],35.33819181,0.992997857
170,蒲坂,今山西省永济县西南,['今山西省永济县西南'],西南,"[['山西', '永济']]",[{'county': 140881}],County,[],modern,POINT (110.38275114057996 34.850721704762805),['山西省'],['运城市'],['永济市'],56.14067997,0.988875914
172,平丘,河南省封丘县东,['河南省封丘县东'],东,"[['河南', '封丘']]",[{'county': 410727}],County,[],modern,POINT (114.57358337979448 35.08449169212227),['河南省'],['新乡市'],['封丘县'],54.13969195,0.989272403
173,首垣,河南省长垣县东北,['河南省长垣县东北'],东北,"[['河南', '长垣']]",[{'county': 410783}],County,[],modern,POINT (114.85840202117504 35.303874201856985),['河南省'],['新乡市'],['长垣市'],52.75198117,0.989547373
177,单父,今山东省单县,['今山东省单县'],,"[['山东', '单']]",[{'county': 371722}],County,[],modern,POINT (116.0959644590623 34.75478208139464),['山东省'],['菏泽市'],['单县'],67.02648053,0.98671893
178,高都,今山西晋城市,['今山西晋城市'],,"[['山西', '晋城']]",[{'prefecture': 1405}],Prefecture,[],modern,POINT (112.78425521101443 35.63529741551079),['山西省'],['晋城市'],['NA'],154.3934257,0.969407465
180,燕,今河南省延津县东北,['今河南省延津县东北'],东北,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.34314971462354 35.40672040912101),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657
180,虚,今河南省延津县东,['今河南省延津县东'],东,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.31549415358043 35.305012622603826),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657
180,长平,今河南省西华县东北,['今河南省西华县东北'],东北,"[['河南', '西华']]",[{'county': 411622}],County,[],modern,POINT (114.58752658261426 33.88403925529807),['河南省'],['周口市'],['西华县'],63.14239531,0.987488548
180,雍丘,今河南省杞县,['今河南省杞县'],,"[['河南', '杞']]",[{'county': 410221}],County,[],modern,POINT (114.77638938048682 34.511538392033245),['河南省'],['开封市'],['杞县'],57.88441876,0.988530398
180,山阳,今河南省焦作市东北,['今河南省焦作市东北'],东北,"[['河南', '焦作']]",[{'prefecture': 4108}],Prefecture,[],modern,POINT (113.32227126353712 35.30517401911678),['河南省'],['焦作市'],['NA'],101.3232812,0.979923135
181,修武郡,今河南省获嘉县,['今河南省获嘉县'],,"[['河南', '获嘉']]",[{'county': 410724}],County,[],modern,POINT (113.63134816943477 35.19593376370737),['河南省'],['新乡市'],['获嘉县'],34.20392909,0.993222607
182,共城,河南辉县共城故城,['河南辉县共城故城'],,"[['河南', '辉']]",[{'county': 410782}],County,[],modern,POINT (113.73885767437748 35.57204064092735),['河南省'],['新乡市'],['辉县市'],62.91150614,0.987534298
183,宅阳县,今河南荥阳东,['今河南荥阳东'],东,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.39968027785254 34.80274196294287),['河南省'],['郑州市'],['荥阳市'],45.42760202,0.990998674
184,郚,今河南许昌、鄢陵一带,['今河南许昌、鄢陵一带'],,"[['河南', '许昌', '鄢陵']]",[{'county': 411024}],County,[],modern,POINT (114.17751412411593 34.01837218896118),['河南省'],['许昌市'],['鄢陵县'],52.12701883,0.989671208
186,涑[睘阝],今山西西南的涑水边,['今山西西南的涑水边'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],758.2426072,0.849756793
187,沮阳,河北省怀来县东南,['河北省怀来县东南'],东南,"[['河北', '怀来']]",[{'county': 130730}],County,[],modern,POINT (115.77200785501473 40.23234942571935),['河北省'],['张家口市'],['怀来县'],61.43451425,0.987826959
187,渔阳,北京市密云县西南,['北京市密云县西南'],西南,"[['北京', '密云']]",[{'county': 110118}],County,[],modern,POINT (116.86363974872192 40.35196484413998),['北京市'],['北京市辖区'],['密云区'],77.12663161,0.984717619
187,无终,天津市蓟县,['天津市蓟县'],,"[['天津', '蓟']]",[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),['天津市'],['天津市辖区'],['蓟州区'],57.54893782,0.988596873
187,阳乐,辽宁省义县西,['辽宁省义县西'],西,"[['辽宁', '义']]",[{'county': 210727}],County,[],modern,POINT (121.14163596973492 41.57433157873268),['辽宁省'],['锦州市'],['义县'],86.78088544,0.982804661
188,辽西郡,今辽宁省西部,['今辽宁省西部'],西部,"[['辽宁', '']]",[{'county': 210103}],County,[],modern,POINT (123.44721908484843 41.79665341868581),['辽宁省'],['沈阳市'],['沈河区'],6.290812819,0.998753497
188,令支县,今河北省迁安县西,['今河北省迁安县西'],西,"[['河北', '迁安']]",[{'county': 130283}],County,[],modern,POINT (118.59179770813469 40.03581773318275),['河北省'],['唐山市'],['迁安市'],52.28807219,0.989639295
189,襄平,辽宁省辽阳市,['辽宁省辽阳市'],,"[['辽宁', '辽阳', '']]",[{'county': 211002}],County,[],modern,POINT (123.16150717595335 41.2797125555676),['辽宁省'],['辽阳市'],['白塔区'],7.584709263,0.998497116
190,昌城,今河北固安县南,['今河北固安县南'],南,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],47.16281424,0.990654848
190,涿,涿州市,['涿州市'],,[['涿州']],[{'county': 130681}],County,[],modern,POINT (115.96450473952339 39.48642971288701),['河北省'],['保定市'],['涿州市'],41.23563601,0.991829298
190,方城,今河北固安县南,['今河北固安县南'],南,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],47.16281424,0.990654848
191,邓,湖北省襄樊市西北,['湖北省襄樊市西北'],西北,"[['湖北', '']]",[{'county': 420102}],County,[],modern,POINT (114.29370199706662 30.67693316349547),['湖北省'],['武汉市'],['江岸区'],17.17430851,0.996596969
192,湖阳,今河南省唐河县西南,['今河南省唐河县西南'],西南,"[['河南', '唐河']]",[{'county': 411328}],County,[],modern,POINT (112.69460497288287 32.48221219542366),['河南省'],['南阳市'],['唐河县'],79.25960939,0.984294977
193,竟陵,湖北省潜江市西北,['湖北省潜江市西北'],西北,"[['湖北', '潜江']]",[{'county': 429005}],County,[],modern,POINT (112.66363494817152 30.471164239803215),['湖北省'],['省直辖县级行政单位'],['潜江市'],63.57980174,0.987401877
194,苦,河南省鹿邑县东,['河南省鹿邑县东'],东,"[['河南', '鹿邑']]",[{'county': 411628}],County,[],modern,POINT (115.47993533666437 33.906247185226704),['河南省'],['周口市'],['鹿邑县'],60.25245178,0.988061181
195,期思,今河南省淮滨县东南期思乡,['今河南省淮滨县东南期思乡'],,"[['河南', '淮滨']]",[{'county': 411527}],County,[],modern,POINT (115.31412286503618 32.46081562194832),['河南省'],['信阳市'],['淮滨县'],55.69217628,0.988964784
196,寝县,今安徽省临泉县,['今安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],71.34504225,0.985863221
197,鄀,湖北省宜城市东南,['湖北省宜城市东南'],东南,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.54929721526733 31.592039069509852),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338
198,宛,河南省南阳市,['河南省南阳市'],,"[['河南', '南阳']]",[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],281.5621608,0.944209411
199,析,河南省西峡县,['河南省西峡县'],,"[['河南', '西峡']]",[{'county': 411323}],County,[],modern,POINT (111.33477339151108 33.463616943856806),['河南省'],['南阳市'],['西峡县'],87.43215002,0.982675615
